chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,82514,0,0,-1,1,0,2,0.5,0.0,2,Tim,1.0,176,False,,,44,82514.jpg,1.3,Ream,0.2,False,,a,8,54,4,2738,751,6890,1013,0.2,0.9,Ream,270,0,0,0,7,0,0,0,0,0,0,0,48,50.8,2.8,0.0,5.4,138,54,271,91,343,136,237,79,,,,,,
,,83543,-1,1,-3,3,0,3,-0.5,-1.0,0,Anthony,0.0,177,False,,,52,83543.jpg,0.0,Knockaert,0.1,False,,a,8,54,0,861,109,8622,813,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,527,210,524,211,514,203,531,210,1.0,,4.0,,,
,,84915,0,0,-1,1,0,2,-0.5,-1.0,0,Michael,0.0,178,False,,,44,84915.jpg,0.0,Hector,0.2,False,,a,8,54,0,3186,309,11849,1798,0.0,0.0,Hector,237,0,0,0,10,0,0,0,1,0,0,0,33,38.8,11.3,18.0,6.7,187,72,219,65,179,45,215,68,,,,,,
0.0,0.0,87107,0,0,-1,1,0,2,0.0,0.0,0,Cyrus,0.0,179,False,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,44,87107.jpg,0.0,Christie,0.1,False,,n,8,54,0,324,21,7619,649,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,403,155,386,154,344,137,408,155,,,,,,
,,92259,-1,1,-2,2,0,3,0.5,0.0,1,Neeskens,1.0,180,False,,,48,92259.jpg,1.2,Kebano,0.1,False,,a,8,54,5,2141,211,7515,1157,0.2,1.0,Kebano,115,0,0,0,3,0,0,0,0,0,0,0,11,1.4,14.6,47.0,5.9,344,157,195,116,77,42,229,106,6.0,,1.0,,,
,,96994,0,0,0,0,0,4,2.2,1.7,2,Bobby,2.7,181,False,,,55,96994.jpg,2.2,Decordova-Reid,0.1,False,,a,8,54,9,8450,631,10777,1911,0.5,1.6,Decordova-Reid,204,1,0,0,4,0,0,0,1,0,0,0,45,41.6,14.7,47.0,10.3,171,19,193,28,78,27,144,24,,,,,,
,,101105,0,0,-1,1,0,2,1.2,0.7,2,Joe,1.7,182,False,,,49,101105.jpg,1.5,Bryan,0.6,False,,a,8,54,6,9958,1309,36282,5252,0.3,1.2,Bryan,336,0,1,0,11,0,0,0,1,0,0,0,61,60.2,50.6,25.0,13.6,112,40,69,14,150,35,103,28,3.0,,3.0,,,
0.0,0.0,122074,0,0,-1,1,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,122074.jpg,0.0,Bettinelli,0.0,False,,n,8,54,0,313,95,3501,375,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,45,391,24,350,22,413,45,,,,,,
,,128389,-1,1,-1,1,0,4,4.8,4.3,2,Aleksandar,5.3,184,False,,,59,128389.jpg,4.2,Mitrović,14.1,False,,a,8,54,17,404340,21331,959307,235609,0.9,2.9,Mitrović,297,2,0,0,8,0,0,0,1,0,0,3,57,84.2,43.1,169.0,28.9,60,12,88,8,11,6,21,12,,,2.0,,1.0,
0.0,0.0,149266,0,0,-1,1,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,155,12,1191,94,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,410,159,393,158,352,142,415,159,,,,,,
,,155529,-1,1,-1,1,0,1,-0.5,-1.0,0,Marek,0.0,186,False,,,44,155529.jpg,1.0,Rodák,0.4,False,,a,8,54,1,6139,849,15214,2369,0.0,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,261,22,397,25,356,23,317,22,,,,,,
,,166324,-1,1,-1,1,0,3,1.5,1.0,2,Ivan Ricardo,2.0,187,False,,,54,166324.jpg,2.0,Neves Abreu Cavaleiro,0.1,False,,a,8,54,8,2420,236,5849,939,0.4,1.5,Cavaleiro,336,0,0,0,11,0,0,0,0,0,0,0,29,29.6,81.2,43.0,15.3,223,91,28,20,90,48,84,50,2.0,,,,,
,,168765,0,0,-1,1,0,3,-0.2,-0.7,0,Josh,0.3,188,False,,,49,168765.jpg,1.5,Onomah,0.1,False,,a,8,54,3,1752,69,8199,1362,0.1,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,281,115,237,127,271,131,312,137,,,,,,
,,170271,-1,1,-3,3,0,3,-0.5,-1.0,0,Jean Michaël,0.0,189,False,,,47,170271.jpg,0.0,Seri,0.1,False,,a,8,54,0,2120,205,6851,793,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,188,467,189,435,170,481,188,,,,,,
,,197030,-1,1,-1,1,0,3,0.2,-0.3,1,Aboubakar,0.7,190,False,,,49,197030.jpg,1.0,Kamara,0.1,False,,a,8,54,4,3844,164,6746,1044,0.1,0.8,Kamara,193,0,0,0,8,0,0,0,1,0,0,0,2,10.8,42.0,32.0,8.0,286,120,91,63,123,64,187,93,,,,,2.0,
,,203325,0,0,0,0,0,3,2.5,2.0,2,André-Frank,3.0,191,False,,,45,203325.jpg,2.5,Zambo Anguissa,2.5,False,,a,8,54,10,211423,6836,101481,21774,0.7,2.2,Anguissa,297,0,1,0,8,0,0,0,0,0,0,0,65,92.0,76.1,28.0,19.7,51,21,36,28,136,70,52,30,,,,,,
0.0,0.0,208998,0,0,-1,1,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,44,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,332,42,6788,494,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,165,401,164,361,148,422,165,,,,,,
50.0,50.0,153366,0,0,0,0,0,3,0.1,-0.2,0,Harrison,0.7,373,False,Knock - 50% chance of playing,2020-09-30T13:30:17.140962Z,45,153366.jpg,2.0,Reed,0.9,False,,d,8,54,4,44651,184,59454,13633,0.2,0.9,Reed,159,0,0,0,7,0,0,0,0,0,0,0,31,23.6,19.6,8.0,5.1,236,96,168,103,219,114,248,115,,,,,,
,,169528,0,0,-1,1,0,2,0.2,-0.3,2,Antonee,0.7,484,False,,,44,169528.jpg,2.0,Robinson,0.1,False,,a,8,54,2,1245,581,4313,587,0.2,0.5,Robinson,90,0,0,0,1,0,0,0,0,0,0,0,15,31.0,17.8,19.0,6.8,219,85,175,46,174,43,212,65,,,,,,
0.0,0.0,151086,0,0,0,0,0,3,0.0,0.0,0,Mario,0.3,493,False,Knock - Unknown return date,2020-09-30T13:30:17.324660Z,45,151086.jpg,1.0,Lemina,0.6,False,,i,8,54,1,7538,158,47238,9154,0.1,0.2,Lemina,20,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.1,0.0,0.3,335,150,332,162,402,152,347,155,,,,,,
,,84182,0,0,0,0,0,1,1.2,0.7,3,Alphonse,1.7,516,False,,,45,84182.jpg,1.7,Areola,1.3,False,,a,8,54,5,34595,6584,49498,7713,0.4,1.1,Areola,270,0,0,0,8,0,0,0,0,0,9,0,45,69.8,0.0,0.0,6.9,92,12,431,35,391,33,210,13,,,,,,
0.0,0.0,167074,0,0,0,0,0,2,0.0,0.0,0,Kenny,0.7,517,False,Calf injury - Unknown return date,2020-09-28T19:30:13.417631Z,45,167074.jpg,1.0,Tete,0.1,False,,i,8,54,2,5656,49,9387,1853,0.2,0.4,Tete,128,0,1,0,6,0,0,0,1,0,0,0,29,53.0,67.5,4.0,12.4,134,53,43,8,250,81,120,34,,,,,,
,,72681,0,0,0,0,0,2,-0.5,-1.0,0,Denis,0.0,525,False,,,45,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,4825,274,3958,703,0.0,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,203,79,158,42,217,66,219,70,,,,,,
,,219352,0,0,0,0,0,3,1.0,0.5,1,Ademola,1.0,557,False,,,50,219352.jpg,1.0,Lookman,0.0,False,,a,8,54,1,1578,1148,406,356,0.2,0.2,Lookman,23,0,0,0,0,0,0,0,0,0,0,0,9,11.2,12.8,2.0,2.6,284,118,212,121,272,132,298,130,,,,,,
,,159506,0,0,0,0,0,2,1.2,0.7,2,Ola,2.0,562,False,,,45,159506.jpg,2.0,Aina,0.0,False,,a,8,54,2,459,459,109,109,0.4,0.4,Aina,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,18.2,0.0,3.2,276,113,173,45,405,167,283,101,,,,,,
,,174874,0,0,0,0,0,2,1.2,0.7,0,Joachim,0.0,571,False,,,45,174874.jpg,0.0,Andersen,0.0,False,,a,8,54,0,140,140,33,33,0.0,0.0,Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,182,445,182,409,169,460,182,,,,,,
,,109646,0,0,0,0,0,2,1.2,0.7,0,Tosin,0.0,572,False,,,45,109646.jpg,0.0,Adarabioyo,0.0,False,,a,8,54,0,113,113,27,27,0.0,0.0,Adarabioyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,179,437,179,397,163,453,179,,,,,,
100.0,100.0,15033,0,0,-1,1,0,2,0.8,0.8,0,Wes,0.3,216,False,,2020-08-30T10:00:09.559000Z,44,15033.jpg,1.0,Morgan,0.1,False,,a,9,13,1,4914,832,4828,1128,0.1,0.2,Morgan,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,353,126,373,149,329,130,395,150,,,,,,
,,17745,0,0,0,0,0,1,2.5,2.5,2,Kasper,2.0,217,False,,,55,17745.jpg,3.0,Schmeichel,12.7,False,,a,9,13,12,161130,38122,250856,46853,0.4,2.2,Schmeichel,360,0,0,1,7,0,0,0,0,0,10,0,66,90.4,0.0,0.0,9.1,52,6,540,55,535,55,165,7,,,,,,
100.0,100.0,37402,0,0,0,0,0,2,0.8,0.8,0,Christian,0.3,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,1.0,Fuchs,0.1,False,,a,9,13,1,4292,638,3205,885,0.1,0.2,Fuchs,10,0,0,0,1,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,310,119,420,171,380,155,334,122,,,2.0,,,
75.0,100.0,37642,0,0,0,0,0,2,0.9,1.2,0,Jonny,0.7,219,False,Groin Injury - 75% chance of playing,2020-10-16T02:30:13.164931Z,55,37642.jpg,1.0,Evans,0.2,False,,d,9,13,2,5213,2010,4629,926,0.1,0.4,Evans,169,0,0,0,4,0,0,0,1,0,0,0,17,30.6,1.3,0.0,3.2,221,86,295,110,536,207,285,103,,,,,,
0.0,,46483,-1,1,-1,1,0,3,0.0,0.5,0,Adrien,0.0,220,False,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,46483.jpg,0.0,Silva,0.5,False,,u,9,13,0,7945,682,26356,7975,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,163,378,164,334,141,400,163,,,,,,
,,51938,0,0,-1,1,0,3,0.8,0.8,0,Marc,0.3,221,False,,,54,51938.jpg,1.0,Albrighton,0.2,False,,a,9,13,2,2577,255,8258,1304,0.1,0.4,Albrighton,30,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.9,2.0,0.3,350,160,300,145,274,133,350,157,4.0,,,,,
,,61604,-1,1,-1,1,0,3,0.5,0.5,0,Matty,0.0,222,False,,,44,61604.jpg,0.0,James,0.5,False,,a,9,13,0,14442,4384,22430,4379,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,164,381,165,337,142,403,164,,,,,,
,,95463,0,0,0,0,0,1,0.5,0.5,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,1304,258,4669,866,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,446,53,434,36,394,34,451,53,,,,,,
100.0,100.0,101668,0,0,1,-1,2,4,7.5,7.5,2,Jamie,7.0,224,False,,2020-09-27T17:30:12.651201Z,101,101668.jpg,8.5,Vardy,26.1,False,,a,9,13,34,987006,184925,633306,106227,0.7,3.4,Vardy,354,5,0,1,7,0,0,0,0,0,0,6,138,181.6,23.4,143.0,34.9,6,3,149,21,18,12,11,5,,,,,1.0,
100.0,75.0,106837,0,0,0,0,0,3,3.8,2.8,0,Dennis,3.3,225,False,,2020-09-27T17:30:12.668875Z,55,106837.jpg,5.3,Praet,0.6,False,,a,9,13,16,65947,1201,43146,10609,0.6,2.9,Praet,224,1,1,1,3,0,0,0,0,0,0,1,59,79.8,57.7,68.0,20.6,65,25,57,41,48,24,49,27,,,,,,
0.0,0.0,111931,0,0,-1,1,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 31 Oct,2020-08-15T10:00:11.805174Z,59,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,1362,328,5935,654,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,211,561,211,559,211,562,211,,,,,,
75.0,100.0,155569,0,0,0,0,0,2,0.4,0.5,0,Daniel,0.0,227,False,Hamstring injury - 75% chance of playing,2020-10-04T13:30:15.269052Z,40,155569.jpg,0.0,Amartey,1.4,False,,d,9,13,0,37841,4185,49669,12742,0.0,0.0,Amartey,144,0,0,0,4,0,0,0,1,0,0,0,19,22.4,1.8,0.0,2.4,240,94,279,98,302,106,303,112,,,,,,
,,166989,0,0,-1,1,0,3,3.8,3.8,2,Youri,3.3,228,False,,,64,166989.jpg,3.2,Tielemans,1.9,False,,a,9,13,13,56230,9030,76987,16292,0.5,2.0,Tielemans,360,1,0,1,7,0,0,0,1,0,0,0,77,96.4,57.7,35.0,18.9,46,19,58,42,118,61,55,32,2.0,,4.0,,3.0,
,,168580,0,0,-2,2,0,3,1.8,1.8,2,Ayoze,1.3,229,False,,,63,168580.jpg,2.3,Pérez,1.5,False,,a,9,13,7,22375,1618,150976,17352,0.2,1.1,Pérez,190,0,0,1,3,0,0,0,0,0,0,0,18,8.6,10.6,52.0,7.2,297,128,229,125,71,36,207,101,,,,,2.0,
75.0,75.0,172632,-1,1,-2,2,0,3,0.4,0.4,0,Demarai,0.0,230,False,Illness - 75% chance of playing,2020-09-25T21:00:14.856498Z,53,172632.jpg,0.0,Gray,0.1,False,,d,9,13,0,1290,43,9897,1108,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,214,530,215,520,207,537,214,5.0,,3.0,,,
75.0,100.0,172780,0,0,0,0,0,3,3.2,4.2,0,James,3.7,231,False,Calf injury - 75% chance of playing,2020-10-04T13:30:15.292081Z,70,172780.jpg,4.0,Maddison,2.6,False,,d,9,13,12,196829,13154,137654,76833,0.5,1.7,Maddison,64,1,1,0,2,0,0,0,0,0,0,1,35,36.2,23.8,9.0,6.9,201,84,148,89,213,111,211,102,1.0,,1.0,,4.0,
,,173515,-1,1,-3,3,0,4,1.2,1.2,1,Kelechi,0.7,233,False,,,57,173515.jpg,1.0,Iheanacho,0.3,False,,a,9,13,2,6154,754,31653,3127,0.1,0.4,Iheanacho,31,0,0,0,1,0,0,0,0,0,0,0,9,3.2,15.6,22.0,4.1,329,38,187,26,166,36,267,36,,,,,5.0,
,,197469,0,0,-1,1,0,3,0.8,0.8,1,Hamza,0.3,234,False,,,49,197469.jpg,1.0,Choudhury,0.1,False,,a,9,13,1,1129,145,3327,492,0.1,0.2,Choudhury,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,352,161,303,147,480,189,357,160,,,,,,
,,201666,0,0,1,-1,0,3,6.2,6.2,2,Harvey,5.7,235,False,,,71,201666.jpg,5.0,Barnes,6.5,False,,a,9,13,20,398342,34623,227774,85075,0.8,2.8,Barnes,360,1,1,1,7,0,0,0,0,0,0,3,54,85.2,52.2,195.0,33.2,58,22,67,50,7,3,13,7,,,,,,
0.0,0.0,203341,0,0,-1,1,0,3,0.0,0.0,0,Wilfred,0.7,236,False,Groin Injury - Expected back 19 Dec,2020-09-23T14:00:18.236626Z,49,203341.jpg,2.5,Ndidi,0.8,False,,i,9,13,5,17586,216,112651,12440,0.1,1.0,Ndidi,180,0,0,1,2,0,0,0,0,0,0,0,29,47.8,1.5,0.0,4.9,144,57,291,141,482,190,250,116,,,,,,
0.0,0.0,213405,0,0,-1,1,0,2,0.0,0.0,0,Filip,0.0,237,False,Hip injury - Unknown return date,2020-09-11T16:00:17.923567Z,44,213405.jpg,0.0,Benkovic,0.0,False,,i,9,13,0,138,28,3863,272,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,419,166,403,165,363,149,424,166,,,,,,
75.0,,218031,0,0,0,0,0,2,0.9,1.2,1,Çaglar,0.7,238,False,Hamstring injury - 75% chance of playing,2020-10-15T19:00:23.817858Z,55,218031.jpg,2.0,Söyüncü,9.7,False,,d,9,13,8,100851,8546,336657,68046,0.1,1.5,Söyüncü,360,0,0,1,7,0,0,0,1,0,0,0,64,83.4,24.6,44.0,15.2,63,20,143,38,86,10,87,17,,,,,,
,,220627,0,0,2,-2,0,2,3.5,3.5,1,James,3.0,239,False,,,47,220627.jpg,4.5,Justin,22.7,False,,a,9,13,18,1064581,87340,334712,95544,0.6,3.8,Justin,360,1,1,1,7,0,0,0,1,0,0,1,81,94.8,37.0,37.0,16.9,48,14,100,21,108,20,70,12,,,,,,
,,244619,0,0,-2,2,0,2,0.5,0.5,0,Luke,0.0,240,False,,,43,244619.jpg,0.0,Thomas,0.2,False,,a,9,13,0,3395,1127,18088,1880,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,389,149,372,148,328,129,394,149,,,,,,
,,166477,1,-1,3,-3,2,2,5.2,5.2,1,Timothy,4.7,498,True,,,58,166477.jpg,7.0,Castagne,19.8,False,,a,9,13,28,1254455,246616,217650,60527,0.8,4.8,Castagne,360,1,3,1,7,0,0,0,0,0,0,4,109,115.2,63.9,55.0,23.5,26,6,46,10,68,9,43,6,,,,,,
,,86881,0,0,0,0,0,3,2.8,2.8,1,Nampalys,2.3,518,False,,,45,86881.jpg,2.5,Mendy,3.1,False,,a,9,13,10,239298,19470,91895,26884,0.5,2.2,Mendy,358,0,1,1,7,0,0,0,2,0,0,0,48,58.8,39.7,8.0,10.6,116,44,96,66,218,113,135,72,,,,,,
,,228798,0,0,0,0,0,3,1.0,1.0,1,Cengiz,0.5,541,False,,,60,228798.jpg,1.0,Ünder,0.1,False,,a,9,13,1,4828,862,2543,948,0.1,0.2,Ünder,35,0,0,0,1,0,0,0,0,0,0,0,2,2.6,3.3,4.0,1.0,334,149,265,137,258,128,329,147,,,,,,
,,444463,0,0,0,0,0,2,2.7,2.7,0,Wesley,0.0,561,False,,,50,444463.jpg,0.0,Fofana,0.0,False,,a,9,13,0,463,463,98,98,0.0,0.0,Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,525,203,522,203,512,200,529,203,,,,,,
75.0,0.0,28690,0,0,-2,2,0,3,-0.4,0.0,0,Pablo,0.0,193,False,Groin Injury - 75% chance of playing,2020-09-19T16:30:18.234418Z,58,28690.jpg,2.0,Hernández Domínguez,0.4,False,,d,10,2,2,12372,148,105758,5421,0.0,0.3,Hernández,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,302,132,270,138,280,135,325,143,3.0,,3.0,,,
75.0,75.0,39790,0,0,-1,1,0,1,-0.4,-0.8,0,Francisco,0.0,194,False,Ankle injury - 75% chance of playing,2020-09-30T13:30:16.774093Z,44,39790.jpg,0.0,Casilla Cortés,1.4,False,,d,10,2,0,10690,533,80361,12736,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,39,376,18,332,16,398,39,,,,,,
75.0,100.0,55914,0,0,-1,1,0,2,2.1,2.3,3,Liam,3.3,195,False,Knock - 75% chance of playing,2020-10-11T23:30:11.464394Z,44,55914.jpg,3.3,Cooper,0.8,False,,d,10,2,10,35197,13450,34501,7660,0.7,2.3,Cooper,270,0,0,1,4,0,0,0,0,0,0,1,59,78.4,1.4,6.0,8.6,68,22,292,108,234,70,170,50,,,,,,
,,57913,-1,1,-1,1,0,2,-0.5,-1.0,0,Barry,0.0,196,False,,,39,57913.jpg,0.0,Douglas,9.3,False,,a,10,2,0,111592,27762,442231,65221,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,355,127,339,127,288,101,360,127,2.0,,2.0,,,
,,66588,0,0,0,0,0,2,2.8,2.3,2,Luke,3.3,197,False,,,45,66588.jpg,2.5,Ayling,4.0,False,,a,10,2,10,133909,42762,122481,24146,0.7,2.2,Ayling,360,0,0,1,8,0,0,0,0,0,0,1,67,109.6,32.7,33.0,17.6,30,7,110,25,120,25,60,9,,,,,,
,,72222,0,0,1,-1,0,3,4.2,3.7,2,Mateusz,4.7,198,False,,,56,72222.jpg,5.8,Klich,7.8,False,,a,10,2,23,629483,43921,243949,72116,0.8,4.1,Klich,336,2,1,1,7,0,0,0,1,0,0,2,96,137.8,87.5,56.0,28.2,13,6,24,16,65,34,26,14,,,,,1.0,
0.0,0.0,80179,0,0,-1,1,0,3,0.0,0.0,0,Adam,0.0,199,False,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,49,80179.jpg,0.0,Forshaw,0.0,False,,i,10,2,0,91,13,1404,94,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,497,196,489,197,464,182,501,196,,,,,,
,,87873,0,0,0,0,0,2,2.2,1.7,1,Stuart,2.7,200,False,,,45,87873.jpg,2.8,Dallas,5.4,False,,a,10,2,11,220229,58184,152409,30573,0.6,2.4,Dallas,360,0,1,1,8,0,0,0,1,0,0,0,72,83.4,36.5,71.0,19.2,62,19,101,22,45,3,54,7,,,,,,
,,105377,0,0,-1,1,0,2,0.5,0.0,1,Ezgjan,1.0,201,False,,,44,105377.jpg,1.0,Alioski,0.4,False,,a,10,2,3,7299,1380,25706,3090,0.2,0.7,Alioski,66,0,0,0,1,0,0,0,0,0,0,0,9,8.4,2.4,23.0,3.5,298,117,275,94,156,39,277,99,,,,,,
,,106617,0,0,3,-3,0,4,7.2,6.7,1,Patrick,7.7,202,False,,,58,106617.jpg,7.5,Bamford,25.2,False,,a,10,2,30,1700411,188097,448437,151663,1.3,5.2,Bamford,310,3,2,1,7,0,0,0,1,0,0,5,100,130.2,25.7,166.0,32.2,16,6,138,19,13,8,17,9,,,,,2.0,
100.0,0.0,221399,0,0,0,0,0,3,2.5,0.0,0,Jack,3.0,203,False,,2020-09-27T12:30:11.084077Z,55,221399.jpg,5.3,Harrison,2.1,False,,a,10,2,16,237194,12024,177994,18051,0.5,2.9,Harrison,270,1,1,1,7,0,0,0,0,0,0,1,52,84.2,74.8,41.0,20.0,59,23,39,30,100,53,50,28,4.0,,4.0,,,
,,155405,0,0,0,0,0,3,1.5,1.0,2,Kalvin,2.0,204,False,,,50,155405.jpg,2.8,Phillips,3.0,False,,a,10,2,11,148424,10213,132810,25932,0.4,2.2,Phillips,360,0,1,1,8,0,0,0,1,0,0,0,79,108.2,130.0,8.0,24.6,32,14,8,6,221,115,39,21,1.0,,1.0,,,
,,165808,0,0,2,-2,1,3,5.8,5.3,2,Hélder Wander,6.3,205,False,,,57,165808.jpg,6.0,Sousa de Azevedo e Costa,10.2,False,,a,10,2,24,861061,77591,271654,99773,1.1,4.2,Costa,335,2,1,1,8,0,0,0,0,0,0,2,70,107.4,49.2,89.0,24.7,34,15,72,52,37,18,38,20,,,,,,
,,173821,-1,1,-1,1,0,3,0.5,0.0,1,Tyler,1.0,206,False,,,49,173821.jpg,1.0,Roberts,0.1,False,,a,10,2,4,2019,375,3752,633,0.2,0.8,Roberts,173,0,0,0,4,0,0,0,0,0,0,0,16,13.6,31.6,11.0,5.6,278,113,113,75,203,105,234,107,,,,,,
,,204642,0,0,-1,1,0,3,-0.5,-1.0,0,Jay-Roy,0.0,207,False,,,49,204642.jpg,0.0,Grot,0.0,False,,a,10,2,0,693,105,1866,305,0.0,0.0,Grot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,509,201,501,202,483,191,513,201,,,,,,
0.0,,214987,0,0,0,0,0,1,0.0,-1.0,0,Kamil,0.0,208,False,Contract ended,2020-10-05T07:11:41.404637Z,40,214987.jpg,0.0,Miazek,1.9,False,,u,10,2,0,21063,1952,41020,14771,0.0,0.0,Miazek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,373,34,357,13,309,11,378,34,,,,,,
,,215460,0,0,-1,1,0,3,0.2,-0.3,1,Ian Carlo,0.7,209,False,,,44,215460.jpg,1.0,Poveda-Ocampo,0.4,False,,a,10,2,2,18808,10389,16212,5162,0.2,0.5,Poveda-Ocampo,69,0,0,0,0,0,0,0,0,0,0,0,9,11.0,15.3,25.0,5.1,285,119,189,114,148,79,245,114,,,,,,
,,221610,0,0,-1,1,0,3,-0.5,-1.0,0,Jamie,0.0,210,False,,,49,221610.jpg,1.0,Shackleton,0.0,False,,a,10,2,1,658,80,2139,325,0.0,0.2,Shackleton,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,332,148,317,153,487,192,349,156,,,,,,
,,222694,0,0,0,0,0,2,-0.5,-1.0,0,Pascal,0.0,211,False,,,40,222694.jpg,0.0,Struijk,1.9,False,,a,10,2,0,81110,2733,77814,11183,0.0,0.0,Struijk,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,174,67,331,123,314,116,266,93,,,,,,
0.0,0.0,434138,-1,1,-1,1,0,3,0.0,0.0,0,Jordan,0.0,212,False,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,44,434138.jpg,0.0,Stevens,0.8,False,,n,10,2,0,15344,1487,63849,8560,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,169,411,170,371,148,432,169,,,,,,
