player_id,fixture_id,opponent_team_id,total_points,home_game,kickoff_time,round,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team_score,opponent_team_score,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength,event_name,difficulty
411,61,8,1.0,False,2020-11-02 17:30:00,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,24.5,2.0,3.5,52.0,-221.0,3650.0,127.0,348.0,0.0,2.0,18,1.0,2.0,,WBA,MID,2,Matt Phillips,FUL,2,,
412,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1509.0,13229.0,269.0,1778.0,0.0,2.0,18,,,,WBA,DEF,2,Kyle Bartley,FUL,2,,
413,61,8,0.0,False,2020-11-02 17:30:00,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4.4,10.8,0.0,1.5,49.0,-204.0,2808.0,47.0,251.0,0.0,2.0,18,,,,WBA,MID,2,Romaine Sawyers,FUL,2,,
414,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-9833.0,25623.0,1028.0,10861.0,0.0,2.0,18,,,,WBA,DEF,2,Ahmed El-Sayed Hegazy,FUL,2,,
417,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,14.6,0.0,0.0,1.5,45.0,10158.0,76088.0,13478.0,3320.0,0.0,2.0,18,,,,WBA,GKP,2,Sam Johnstone,FUL,2,,
418,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.4,7.8,4.0,3.2,45.0,1718.0,10107.0,2403.0,685.0,0.0,2.0,18,,,,WBA,DEF,2,Conor Townsend,FUL,2,,
419,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.4,1.0,0.0,2.2,48.0,-459.0,13512.0,370.0,829.0,0.0,2.0,18,,,,WBA,DEF,2,Oluwasemilogo Adesewo Ibidapo Ajayi,FUL,2,,
421,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-77.0,1967.0,31.0,108.0,0.0,2.0,18,,,,WBA,MID,2,Kyle Edwards,FUL,2,,
422,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.6,15.0,4.0,4.6,45.0,824.0,11141.0,1816.0,992.0,0.0,2.0,18,,,,WBA,DEF,2,Darnell Furlong,FUL,2,,
423,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-180.0,1360.0,5.0,185.0,0.0,2.0,18,,,,WBA,MID,2,Sam Field,FUL,2,,
424,46,8,0.0,True,2020-10-18 11:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-15157.0,79376.0,5581.0,20738.0,1.0,1.0,15,,,,SHU,MID,3,Oliver Burke,FUL,2,,
425,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-1027.0,14808.0,218.0,1245.0,0.0,2.0,18,,,,WBA,DEF,2,Dara O'Shea,FUL,2,,
426,61,8,0.0,False,2020-11-02 17:30:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1473.0,38047.0,4401.0,2928.0,0.0,2.0,18,,,,WBA,MID,2,Rekeem Harper,FUL,2,,
427,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,-4633.0,43720.0,638.0,5271.0,1.0,0.0,19,5.0,,1.0,WHU,MID,3,Mark Noble,FUL,2,,
428,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-244.0,5767.0,91.0,335.0,1.0,0.0,19,1.0,,,WHU,MID,3,Robert Snodgrass,FUL,2,,
431,78,8,15.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,41.0,42.8,0.0,0.0,4.3,50.0,15852.0,136420.0,21012.0,5160.0,1.0,0.0,19,,,,WHU,GKP,3,Lukasz Fabianski,FUL,2,,
432,78,8,5.0,True,2020-11-07 20:00:00,8.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,9.0,0.3,2.0,1.1,49.0,1654.0,32703.0,3501.0,1847.0,1.0,0.0,19,,,,WHU,DEF,3,Angelo Ogbonna,FUL,2,,
435,78,8,6.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,64.7,8.0,9.8,51.0,86430.0,591798.0,129763.0,43333.0,1.0,0.0,19,2.0,1.0,,WHU,DEF,3,Aaron Cresswell,FUL,2,,
436,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,-217.0,6960.0,337.0,554.0,1.0,0.0,19,4.0,4.0,,WHU,MID,3,Andriy Yarmolenko,FUL,2,,
437,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,-58418.0,188161.0,1827.0,60245.0,1.0,0.0,19,,,2.0,WHU,FWD,3,Michail Antonio,FUL,2,,
438,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-1366.0,19984.0,294.0,1660.0,1.0,0.0,19,,,,WHU,DEF,3,Ryan Fredericks,FUL,2,,
439,78,8,1.0,True,2020-11-07 20:00:00,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.4,1.2,0.0,0.8,64.0,-40.0,7762.0,1225.0,1265.0,1.0,0.0,19,6.0,3.0,3.0,WHU,MID,3,Manuel Lanzini,FUL,2,,
440,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,-695.0,10889.0,13.0,708.0,1.0,0.0,19,,,,WHU,MID,3,Felipe Anderson Pereira Gomes,FUL,2,,
441,78,8,2.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.2,11.8,30.0,5.0,61.0,6855.0,26993.0,8740.0,1885.0,1.0,0.0,19,,,,WHU,FWD,3,Sébastien Haller,FUL,2,,
442,78,8,6.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.4,9.6,17.0,4.5,45.0,26603.0,127192.0,33675.0,7072.0,1.0,0.0,19,,,,WHU,DEF,3,Arthur Masuaku,FUL,2,,
443,78,8,6.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.8,1.9,7.0,2.8,44.0,19176.0,94399.0,25550.0,6374.0,1.0,0.0,19,,,,WHU,DEF,3,Fabián Balbuena,FUL,2,,
445,78,8,3.0,True,2020-11-07 20:00:00,8.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.8,16.3,24.0,4.2,63.0,24882.0,187806.0,45826.0,20944.0,1.0,0.0,19,3.0,5.0,,WHU,MID,3,Jarrod Bowen,FUL,2,,
446,61,8,2.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.4,2.7,22.0,3.5,55.0,-3967.0,39147.0,1297.0,5264.0,0.0,2.0,18,4.0,,,WBA,MID,2,Grady Diangana,FUL,2,,
448,78,8,3.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.6,4.0,0.0,2.4,48.0,-8063.0,197076.0,6735.0,14798.0,1.0,0.0,19,,2.0,,WHU,MID,3,Declan Rice,FUL,2,,
449,78,8,9.0,True,2020-11-07 20:00:00,8.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,55.8,11.3,27.0,9.4,49.0,-4788.0,195640.0,11672.0,16460.0,1.0,0.0,19,,,,WHU,MID,3,Tomas Soucek,FUL,2,,
450,78,8,3.0,True,2020-11-07 20:00:00,8.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.2,2.3,9.0,1.2,64.0,98113.0,144901.0,105692.0,7579.0,1.0,0.0,19,,,,WHU,MID,3,Pablo Fornals,FUL,2,,
451,78,8,0.0,True,2020-11-07 20:00:00,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8,0.4,0.0,0.4,45.0,-3076.0,47110.0,499.0,3575.0,1.0,0.0,19,,,,WHU,DEF,3,Issa Diop,FUL,2,,
452,78,8,0.0,True,2020-11-07 20:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-7901.0,148557.0,1278.0,9179.0,1.0,0.0,19,,,,WHU,DEF,3,Ben Johnson,FUL,2,,
454,38,8,1.0,True,2020-10-04 13:00:00,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.6,0.3,0.0,0.5,55.0,-9211.0,170824.0,11633.0,20844.0,1.0,0.0,20,1.0,2.0,,WOL,MID,3,João Filipe Iria Santos Moutinho,FUL,2,,
455,38,8,6.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,18.2,0.0,0.0,1.8,55.0,1128.0,489036.0,34729.0,33601.0,1.0,0.0,20,,,,WOL,GKP,3,Rui Pedro dos Santos Patrício,FUL,2,,
458,38,8,8.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,1.0,18.0,3.2,55.0,-10619.0,163545.0,7838.0,18457.0,1.0,0.0,20,,,,WOL,DEF,3,Willy Boly,FUL,2,,
459,38,8,6.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,0.1,0.0,1.3,50.0,-33772.0,628713.0,27906.0,61678.0,1.0,0.0,20,,,,WOL,DEF,3,Conor Coady,FUL,2,,
460,38,8,2.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.1,33.0,4.0,86.0,141241.0,1732369.0,329362.0,188121.0,1.0,0.0,20,,,1.0,WOL,FWD,3,Raúl Jiménez,FUL,2,,
461,38,8,8.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,14.2,6.7,18.0,3.9,51.0,29271.0,840002.0,106684.0,77413.0,1.0,0.0,20,,3.0,,WOL,DEF,3,Romain Saïss,FUL,2,,
464,38,8,6.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.8,39.3,31.0,9.0,49.0,-17627.0,103006.0,3777.0,21404.0,1.0,0.0,20,,,,WOL,MID,3,Leander Dendoncker,FUL,2,,
465,38,8,1.0,True,2020-10-04 13:00:00,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.1,0.0,0.4,65.0,-79097.0,1025920.0,66904.0,146001.0,1.0,0.0,20,,,,WOL,MID,3,Adama Traoré,FUL,2,,
466,38,8,2.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.2,2.7,9.0,2.0,54.0,-5498.0,146123.0,9875.0,15373.0,1.0,0.0,20,4.0,1.0,2.0,WOL,MID,3,Rúben Diogo da Silva Neves,FUL,2,,
467,38,8,0.0,True,2020-10-04 13:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-2678.0,207992.0,18103.0,20781.0,1.0,0.0,20,,,,WOL,DEF,3,Oskar Buur,FUL,2,,
469,38,8,3.0,True,2020-10-04 13:00:00,4.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,5.2,0.0,0.6,56.0,-31844.0,379939.0,61888.0,93732.0,1.0,0.0,20,3.0,,,WOL,MID,3,Daniel Castelo Podence,FUL,2,,
470,38,8,9.0,True,2020-10-04 13:00:00,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,15.4,21.9,0.0,3.7,40.0,-2181.0,130061.0,7902.0,10083.0,1.0,0.0,20,,,,WOL,DEF,3,Max Kilman,FUL,2,,
471,38,8,0.0,True,2020-10-04 13:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-48037.0,354389.0,12640.0,60677.0,1.0,0.0,20,,,,WOL,DEF,3,Rúben Gonçalo Silva Nascimento Vinagre,FUL,2,,
474,38,8,8.0,True,2020-10-04 13:00:00,4.0,81.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.4,35.3,36.0,11.2,55.0,29540.0,78653.0,40987.0,11447.0,1.0,0.0,20,2.0,,,WOL,MID,3,Pedro Lomba Neto,FUL,2,,
478,2,8,14.0,False,2020-09-12 11:30:00,1.0,74.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,38.6,38.0,38.0,11.5,80.0,0.0,473242.0,0.0,0.0,3.0,0.0,1,1.0,1.0,,ARS,MID,4,Willian Borges Da Silva,FUL,2,,
481,61,8,1.0,False,2020-11-02 17:30:00,7.0,55.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.8,10.0,1.2,60.0,-20615.0,189643.0,7807.0,28422.0,0.0,2.0,18,2.0,1.0,,WBA,MID,2,Matheus Pereira,FUL,2,,
483,46,8,3.0,True,2020-10-18 11:00:00,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,27.8,0.0,0.0,2.8,50.0,-26830.0,320507.0,21356.0,48186.0,1.0,1.0,15,,,,SHU,GKP,3,Aaron Ramsdale,FUL,2,,
486,53,8,2.0,False,2020-10-24 14:00:00,6.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.6,0.3,0.0,1.9,45.0,-3249.0,50647.0,568.0,3817.0,2.0,1.0,6,,,,CRY,DEF,3,Scott Dann,FUL,2,,
489,53,8,1.0,False,2020-10-24 14:00:00,6.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.4,11.3,44.0,6.1,59.0,-3501.0,26920.0,827.0,4328.0,2.0,1.0,6,2.0,4.0,,CRY,MID,3,Eberechi Eze,FUL,2,,
491,13,8,1.0,True,2020-09-19 14:00:00,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.4,0.3,21.0,3.4,45.0,356.0,40440.0,5015.0,4659.0,4.0,3.0,10,,,,LEE,DEF,3,Robin Koch,FUL,2,,
492,13,8,1.0,True,2020-09-19 14:00:00,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,4.0,0.5,60.0,-46428.0,473291.0,50826.0,97254.0,4.0,3.0,10,,5.0,,LEE,FWD,3,Rodrigo Moreno,FUL,2,,
494,2,8,15.0,False,2020-09-12 11:30:00,1.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,51.8,0.3,33.0,8.5,50.0,0.0,85593.0,0.0,0.0,3.0,0.0,1,,,,ARS,DEF,4,Gabriel Magalhães,FUL,2,,
496,22,8,6.0,False,2020-09-28 16:45:00,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.2,14.8,2.0,5.3,50.0,3693.0,32286.0,7499.0,3806.0,3.0,0.0,2,,,,AVL,DEF,3,Matthew Cash,FUL,2,,
501,2,8,1.0,False,2020-09-12 11:30:00,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.2,1.3,4.0,1.1,50.0,0.0,115657.0,0.0,0.0,3.0,0.0,1,3.0,,,ARS,MID,4,Daniel Ceballos Fernández,FUL,2,,
504,38,8,0.0,True,2020-10-04 13:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-11647.0,60035.0,3227.0,14874.0,1.0,0.0,20,,,,WOL,FWD,3,Fabio Silva,FUL,2,,
505,38,8,0.0,True,2020-10-04 13:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-5488.0,14847.0,397.0,5885.0,1.0,0.0,20,,,,WOL,DEF,3,Fernando Marçal,FUL,2,,
509,46,8,0.0,True,2020-10-18 11:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-3642.0,47413.0,2602.0,6244.0,1.0,1.0,15,,,,SHU,DEF,3,Ethan Ampadu,FUL,2,,
511,46,8,1.0,True,2020-10-18 11:00:00,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0.1,0.0,0.1,45.0,-343.0,4781.0,91.0,434.0,1.0,1.0,15,,,,SHU,DEF,3,Max Lowe,FUL,2,,
514,22,8,2.0,False,2020-09-28 16:45:00,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,12.0,15.0,2.9,60.0,2870.0,109123.0,24796.0,21926.0,3.0,0.0,2,,,3.0,AVL,FWD,3,Ollie Watkins,FUL,2,,
515,38,8,0.0,True,2020-10-04 13:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-257.0,2665.0,180.0,437.0,1.0,0.0,20,,,,WOL,MID,3,Vitor Ferreira,FUL,2,,
526,2,8,3.0,False,2020-09-12 11:30:00,1.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.6,3.8,18.0,3.2,45.0,0.0,0.0,0.0,0.0,3.0,0.0,1,,,,ARS,MID,4,Mohamed Naser El Sayed Elneny,FUL,2,,
530,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.8,10.4,0.0,3.6,45.0,2831.0,11861.0,3572.0,741.0,0.0,2.0,18,,,,WBA,DEF,2,Branislav Ivanovic,FUL,2,,
540,22,8,1.0,False,2020-09-28 16:45:00,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4,0.3,2.0,0.4,60.0,2052.0,2616.0,2830.0,778.0,3.0,0.0,2,,,,AVL,MID,3,Bertrand Traoré,FUL,2,,
544,61,8,1.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,15.3,0.0,3.7,55.0,93.0,1103.0,181.0,88.0,0.0,2.0,18,,,,WBA,MID,2,Conor Gallagher,FUL,2,,
545,38,8,1.0,True,2020-10-04 13:00:00,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.2,0.0,0.0,0.9,45.0,411.0,1862.0,689.0,278.0,1.0,0.0,20,,,,WOL,DEF,3,Ki-Jana Hoever,FUL,2,,
546,38,8,6.0,True,2020-10-04 13:00:00,4.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,9.5,20.0,4.2,55.0,29218.0,75787.0,41228.0,12010.0,1.0,0.0,20,,,,WOL,DEF,3,Nélson Cabral Semedo,FUL,2,,
554,22,8,1.0,False,2020-09-28 16:45:00,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2,,,,AVL,MID,3,Jacob Ramsey,FUL,2,,
555,61,8,2.0,False,2020-11-02 17:30:00,7.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.2,1.8,8.0,2.1,50.0,141.0,788.0,231.0,90.0,0.0,2.0,18,3.0,,,WBA,MID,2,Filip Krovinovic,FUL,2,,
558,78,8,8.0,True,2020-11-07 20:00:00,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,25.8,36.0,6.0,6.8,45.0,53371.0,90739.0,56794.0,3423.0,1.0,0.0,19,,,,WHU,DEF,3,Vladimir Coufal,FUL,2,,
577,53,8,6.0,False,2020-10-24 14:00:00,6.0,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.2,0.4,0.0,0.5,45.0,617.0,2042.0,1005.0,388.0,2.0,1.0,6,,,,CRY,DEF,3,Nathaniel Clyne,FUL,2,,
582,61,8,2.0,False,2020-11-02 17:30:00,7.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.6,1.6,21.0,2.7,60.0,2776.0,4228.0,3205.0,429.0,0.0,2.0,18,,,,WBA,FWD,2,Karlan Grant,FUL,2,,
587,78,8,4.0,True,2020-11-07 20:00:00,8.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.4,11.5,52.0,8.1,60.0,2677.0,14209.0,4790.0,2113.0,1.0,0.0,19,,,,WHU,MID,3,Saïd Benrahma,FUL,2,,
3,9,19,1.0,True,2020-09-19 19:00:00,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,55.0,-23455.0,49797.0,1738.0,25193.0,2.0,1.0,1,,4.0,,ARS,DEF,4,David Luiz Moreira Marinho,WHU,3,,
4,9,19,5.0,True,2020-09-19 19:00:00,2.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,36.4,15.0,7.9,120.0,-76570.0,3002806.0,146991.0,223561.0,2.0,1.0,1,,6.0,1.0,ARS,MID,4,Pierre-Emerick Aubameyang,WHU,3,,
6,9,19,7.0,True,2020-09-19 19:00:00,2.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,33.0,5.7,31.0,7.0,85.0,59951.0,342387.0,93434.0,33483.0,2.0,1.0,1,,5.0,3.0,ARS,FWD,4,Alexandre Lacazette,WHU,3,,
7,9,19,0.0,True,2020-09-19 19:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-153.0,1016.0,41.0,194.0,2.0,1.0,1,,,,ARS,DEF,4,Shkodran Mustafi,WHU,3,,
8,9,19,2.0,True,2020-09-19 19:00:00,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,18.0,0.0,0.0,1.8,50.0,71268.0,614046.0,112820.0,41552.0,2.0,1.0,1,,,,ARS,GKP,4,Bernd Leno,WHU,3,,
9,9,19,2.0,True,2020-09-19 19:00:00,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.4,6.7,0.0,2.3,55.0,670.0,58116.0,9879.0,9209.0,2.0,1.0,1,,2.0,,ARS,MID,4,Granit Xhaka,WHU,3,,
11,9,19,2.0,True,2020-09-19 19:00:00,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,6.9,2.0,1.7,50.0,23037.0,326713.0,54450.0,31413.0,2.0,1.0,1,,,,ARS,DEF,4,Héctor Bellerín,WHU,3,,
14,9,19,2.0,True,2020-09-19 19:00:00,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.6,5.4,4.0,1.3,49.0,-4572.0,15419.0,492.0,5064.0,2.0,1.0,1,,,,ARS,DEF,4,Sead Kolasinac,WHU,3,,
15,9,19,0.0,True,2020-09-19 19:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13143.0,152759.0,27762.0,14619.0,2.0,1.0,1,,,,ARS,DEF,4,Ainsley Maitland-Niles,WHU,3,,
