player_id,fixture_id,opponent_team_id,total_points,home_game,kickoff_time,round,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,team_score,opponent_team_score,team_id,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,team_short_name,position_name_short,team_strength,full_name,opponent_team,opponent_team_strength
100,70,3,3.0,False,2020-11-06 17:30:00,8,90,0,0,1,0,0,0,0,0,0,0,0,14,14.4,26.6,1.0,4.2,5.8,-2212,34994,886,3098,0,0,4,2.0,2.0,0.0,BUR,MID,2,Dwight McNeil,BHA,3
101,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,20402,0,0,3,1,5,0.0,0.0,0.0,CHE,GKP,4,Willy Caballero,BHA,3
102,7,3,1.0,False,2020-09-14 19:15:00,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,6.0,0,469354,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,César Azpilicueta,BHA,3
103,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,0,75648,0,0,3,1,5,0.0,0.0,0.0,CHE,FWD,4,Olivier Giroud,BHA,3
104,7,3,2.0,False,2020-09-14 19:15:00,1,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,3.7,2.0,2.4,6.0,0,205442,0,0,3,1,5,0.0,2.0,0.0,CHE,DEF,4,Marcos Alonso,BHA,3
105,7,3,12.0,False,2020-09-14 19:15:00,1,84,1,1,0,1,0,0,0,0,0,0,2,43,60.8,23.2,17.0,10.1,5.0,0,104796,0,0,3,1,5,0.0,0.0,2.0,CHE,MID,4,Jorge Luiz Frello Filho,BHA,3
106,7,3,1.0,False,2020-09-14 19:15:00,1,29,0,0,0,0,0,0,0,0,0,0,0,1,4.2,11.8,7.0,2.3,6.0,0,17874,0,0,3,1,2,2.0,2.0,0.0,AVL,MID,3,Ross Barkley,BHA,3
107,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0,7235,0,0,3,1,5,0.0,0.0,0.0,CHE,MID,4,Mateo Kovacic,BHA,3
108,40,3,5.0,True,2020-10-18 13:00:00,5,82,0,1,1,0,0,0,0,0,0,0,0,11,0.4,1.9,6.0,0.8,5.8,-8034,51776,1974,10008,1,1,6,0.0,0.0,0.0,CRY,FWD,3,Michy Batshuayi,BHA,3
110,7,3,8.0,False,2020-09-14 19:15:00,1,90,1,0,0,1,0,0,0,0,0,0,0,25,51.8,0.2,17.0,6.9,5.0,0,53224,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,Kurt Zouma,BHA,3
112,7,3,2.0,False,2020-09-14 19:15:00,1,90,0,0,0,1,0,0,0,0,0,2,0,12,10.4,0.0,0.0,1.0,5.0,0,132136,0,0,3,1,5,0.0,0.0,0.0,CHE,GKP,4,Kepa Arrizabalaga,BHA,3
113,7,3,2.0,False,2020-09-14 19:15:00,1,90,0,0,0,1,0,0,0,0,0,0,0,19,17.2,2.8,4.0,2.4,5.0,0,234920,0,0,3,1,5,0.0,0.0,0.0,CHE,MID,4,N'Golo Kanté,BHA,3
114,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,0,139604,0,0,3,1,5,1.0,0.0,0.0,CHE,MID,4,Hakim Ziyech,BHA,3
115,7,3,2.0,False,2020-09-14 19:15:00,1,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,6.0,0,10507,0,0,3,1,8,0.0,0.0,0.0,FUL,MID,2,Ruben Loftus-Cheek,BHA,3
116,7,3,2.0,False,2020-09-14 19:15:00,1,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,0.7,2.0,2.1,5.0,0,17362,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,Andreas Christensen,BHA,3
117,7,3,5.0,False,2020-09-14 19:15:00,1,90,0,1,0,1,0,0,0,0,0,0,0,10,4.8,11.7,79.0,9.6,9.5,0,2838333,0,0,3,1,5,0.0,0.0,1.0,CHE,FWD,4,Timo Werner,BHA,3
118,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.5,0,278989,0,0,3,1,5,0.0,0.0,0.0,CHE,FWD,4,Tammy Abraham,BHA,3
119,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.5,0,650190,0,0,3,1,5,0.0,0.0,0.0,CHE,MID,4,Christian Pulisic,BHA,3
120,7,3,2.0,False,2020-09-14 19:15:00,1,90,0,0,0,1,0,0,0,0,0,0,0,9,13.6,28.6,9.0,5.1,7.0,0,518922,0,0,3,1,5,2.0,1.0,0.0,CHE,MID,4,Mason Mount,BHA,3
121,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,21251,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,Fikayo Tomori,BHA,3
122,7,3,1.0,False,2020-09-14 19:15:00,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0.8,1.3,0.0,0.2,6.0,0,28187,0,0,3,1,5,0.0,0.0,0.0,CHE,MID,4,Callum Hudson-Odoi,BHA,3
123,7,3,14.0,False,2020-09-14 19:15:00,1,90,1,1,0,1,0,0,0,0,0,0,3,44,76.8,30.3,11.0,11.8,5.0,0,304155,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,Reece James,BHA,3
125,40,3,2.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,0,0,0,0,14,26.0,0.0,0.0,2.6,4.5,377,5291,896,519,1,1,6,0.0,0.0,0.0,CRY,DEF,3,Gary Cahill,BHA,3
127,40,3,0.0,True,2020-10-18 13:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,2035,22351,5422,3387,1,1,6,0.0,0.0,0.0,CRY,DEF,3,Mamadou Sakho,BHA,3
128,40,3,1.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,1,0,2,0,11,13.8,0.0,0.0,1.4,5.0,37974,358251,73187,35213,1,1,6,0.0,0.0,0.0,CRY,GKP,3,Vicente Guaita,BHA,3
130,40,3,1.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,1,0,0,0,8,4.4,1.3,0.0,0.6,5.4,-1182,12150,551,1733,1,1,6,0.0,0.0,0.0,CRY,MID,3,James McArthur,BHA,3
131,40,3,0.0,True,2020-10-18 13:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-34262,161832,5889,40151,1,1,6,0.0,0.0,0.0,CRY,MID,3,James McCarthy,BHA,3
132,40,3,1.0,True,2020-10-18 13:00:00,5,2,0,0,0,1,0,0,0,0,0,0,0,2,4.0,0.0,2.0,0.6,5.5,-387,14662,1591,1978,1,1,6,0.0,0.0,0.0,CRY,FWD,3,Christian Benteke,BHA,3
133,40,3,2.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,0,0,0,0,11,15.4,0.0,0.0,1.5,5.0,-1105,50924,9277,10382,1,1,6,0.0,0.0,0.0,CRY,MID,3,Cheikhou Kouyaté,BHA,3
134,40,3,2.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,0,0,0,0,7,8.8,0.9,0.0,1.0,4.5,-5085,119361,10169,15254,1,1,6,0.0,0.0,0.0,CRY,DEF,3,Joel Ward,BHA,3
137,40,3,2.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,0,0,0,0,6,13.4,8.9,0.0,2.2,6.1,-420,268785,56780,57200,1,1,6,0.0,0.0,0.0,CRY,MID,3,Andros Townsend,BHA,3
138,40,3,1.0,True,2020-10-18 13:00:00,5,7,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,5.8,-4885,29715,779,5664,1,1,6,1.0,1.0,1.0,CRY,MID,3,Luka Milivojevic,BHA,3
139,40,3,0.0,True,2020-10-18 13:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,4534,9467,6566,2032,1,1,6,0.0,2.0,2.0,CRY,DEF,3,Patrick van Aanholt,BHA,3
140,40,3,0.0,True,2020-10-18 13:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,-41370,232254,13397,54767,1,1,6,0.0,0.0,0.0,CRY,FWD,3,Jordan Ayew,BHA,3
141,40,3,9.0,True,2020-10-18 13:00:00,5,90,1,0,0,1,0,0,0,0,0,0,2,19,35.6,1.7,21.0,5.8,7.2,-139108,1371672,191682,330790,1,1,6,0.0,0.0,0.0,CRY,MID,3,Wilfried Zaha,BHA,3
142,40,3,3.0,True,2020-10-18 13:00:00,5,87,0,0,1,0,0,0,0,0,0,0,0,12,16.8,2.0,0.0,1.9,5.5,-2446,6385,68,2514,1,1,6,0.0,0.0,0.0,CRY,MID,3,Jeffrey Schlupp,BHA,3
144,40,3,2.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,0,0,0,0,11,18.0,1.5,0.0,2.0,4.4,1016,28843,6933,5917,1,1,6,0.0,0.0,0.0,CRY,MID,3,Jairo Riedewald,BHA,3
146,40,3,1.0,True,2020-10-18 13:00:00,5,90,0,0,0,1,0,0,0,1,0,0,0,4,9.2,0.9,0.0,1.0,4.1,89411,1922192,198576,109165,1,1,6,0.0,0.0,0.0,CRY,DEF,3,Tyrick Mitchell,BHA,3
148,32,3,1.0,True,2020-10-03 14:00:00,4,12,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,5.9,-1656,12620,475,832,4,2,16,0.0,0.0,0.0,SOU,MID,3,Theo Walcott,BHA,3
149,32,3,1.0,True,2020-10-03 14:00:00,4,32,0,0,0,1,0,0,0,0,0,0,0,6,4.0,0.8,0.0,0.5,4.9,114,3232,481,367,4,2,7,0.0,0.0,0.0,EVE,MID,3,Fabian Delph,BHA,3
150,32,3,5.0,True,2020-10-03 14:00:00,4,90,0,1,0,2,0,0,0,0,0,0,0,26,34.2,27.0,22.0,8.3,6.9,-6765,74195,1479,8244,4,2,7,0.0,0.0,1.0,EVE,MID,3,Gylfi Sigurdsson,BHA,3
152,32,3,1.0,True,2020-10-03 14:00:00,4,57,0,0,0,1,0,0,0,0,0,0,0,14,15.4,2.0,9.0,2.6,5.0,48071,193284,63937,15866,4,2,7,0.0,0.0,0.0,EVE,DEF,3,Seamus Coleman,BHA,3
153,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,-29,523,69,98,4,2,7,0.0,0.0,0.0,EVE,FWD,3,Cenk Tosun,BHA,3
154,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.9,-1061,9184,700,1761,4,2,7,0.0,0.0,0.0,EVE,MID,3,Bernard Anício Caldeira Duarte,BHA,3
155,32,3,1.0,True,2020-10-03 14:00:00,4,90,0,0,0,2,0,0,0,0,0,0,0,16,14.8,20.7,4.0,4.0,6.1,95825,1119737,150459,54634,4,2,7,2.0,2.0,0.0,EVE,DEF,3,Lucas Digne,BHA,3
156,32,3,1.0,True,2020-10-03 14:00:00,4,90,0,0,0,2,0,0,0,0,0,0,0,11,8.6,0.4,0.0,0.9,5.0,23250,312616,47762,24512,4,2,7,0.0,0.0,0.0,EVE,DEF,3,Michael Keane,BHA,3
157,32,3,1.0,True,2020-10-03 14:00:00,4,90,0,0,0,2,0,0,0,0,0,1,0,10,8.6,10.0,0.0,1.9,5.0,-7755,659948,43162,50917,4,2,7,0.0,0.0,0.0,EVE,GKP,3,Jordan Pickford,BHA,3
158,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,-4013,29624,3719,7732,4,2,7,0.0,0.0,0.0,EVE,MID,3,André Filipe Tavares Gomes,BHA,3
159,32,3,5.0,True,2020-10-03 14:00:00,4,65,0,1,0,2,0,0,0,0,0,0,0,15,27.2,13.6,4.0,4.5,5.9,-750,10403,608,1358,4,2,7,0.0,0.0,0.0,EVE,MID,3,Alex Iwobi,BHA,3
160,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,-2292,10697,405,2697,4,2,7,0.0,0.0,0.0,EVE,DEF,3,Jonjoe Kenny,BHA,3
162,32,3,8.0,True,2020-10-03 14:00:00,4,90,1,0,0,2,0,0,0,0,0,0,1,31,64.6,0.7,33.0,9.8,5.5,-2299,106524,8849,11148,4,2,7,0.0,0.0,0.0,EVE,DEF,3,Yerry Mina,BHA,3
163,32,3,2.0,True,2020-10-03 14:00:00,4,90,0,0,0,2,0,0,0,0,0,0,0,18,20.2,2.8,0.0,2.3,5.4,-353,8331,665,1018,4,2,7,0.0,0.0,0.0,EVE,MID,3,Tom Davies,BHA,3
164,32,3,6.0,True,2020-10-03 14:00:00,4,90,1,0,0,2,0,0,0,0,0,0,0,28,41.8,2.3,49.0,9.3,7.5,940107,2963753,980349,40242,4,2,7,0.0,0.0,0.0,EVE,FWD,3,Dominic Calvert-Lewin,BHA,3
165,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,-676,3804,36,712,4,2,7,0.0,0.0,0.0,EVE,DEF,3,Mason Holgate,BHA,3
166,32,3,1.0,True,2020-10-03 14:00:00,4,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7,8.0,0.9,8.0,-79732,705312,90791,170523,4,2,7,0.0,0.0,2.0,EVE,FWD,3,Richarlison de Andrade,BHA,3
168,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,-2230,38408,3966,6196,4,2,7,0.0,0.0,0.0,EVE,MID,3,Anthony Gordon,BHA,3
169,32,3,0.0,True,2020-10-03 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.9,-5025,28631,1392,6417,4,2,7,0.0,0.0,0.0,EVE,FWD,3,Moise Kean,BHA,3
232,7,3,0.0,False,2020-09-14 19:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,0,72270,0,0,3,1,5,0.0,0.0,0.0,CHE,DEF,4,Benjamin Chilwell,BHA,3
290,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,-1553,8065,361,1914,3,2,13,2.0,0.0,0.0,MUN,MID,4,Juan Mata,BHA,3
291,19,3,2.0,False,2020-09-26 11:30:00,3,90,0,0,0,2,0,0,0,0,0,3,0,13,25.8,0.0,0.0,2.6,5.5,-17027,297884,18294,35321,3,2,13,0.0,0.0,0.0,MUN,GKP,4,David de Gea,BHA,3
293,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.4,-4490,18756,942,5432,3,2,13,0.0,0.0,0.0,MUN,FWD,4,Odion Ighalo,BHA,3
295,19,3,4.0,False,2020-09-26 11:30:00,3,90,0,1,0,2,0,0,0,1,0,0,0,19,22.6,4.6,9.0,3.6,5.0,-3205,16713,1197,4402,3,2,13,0.0,0.0,0.0,MUN,MID,4,Nemanja Matic,BHA,3
296,19,3,2.0,False,2020-09-26 11:30:00,3,64,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.0,8.0,-27439,122029,9465,36904,3,2,13,0.0,0.0,0.0,MUN,MID,4,Paul Pogba,BHA,3
298,19,3,4.0,False,2020-09-26 11:30:00,3,90,0,1,0,2,0,0,0,0,0,0,0,22,15.0,0.5,18.0,3.4,5.5,-28042,259603,17781,45823,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Harry Maguire,BHA,3
299,19,3,1.0,False,2020-09-26 11:30:00,3,25,0,0,0,1,0,0,0,0,0,0,0,4,2.4,0.8,0.0,0.3,5.4,-2240,9885,497,2737,3,2,13,0.0,0.0,0.0,MUN,MID,4,Frederico Rodrigues de Paula Santos,BHA,3
300,19,3,1.0,False,2020-09-26 11:30:00,3,90,0,0,0,2,0,0,0,0,0,0,0,16,15.0,3.5,2.0,2.1,5.0,-3434,113514,17662,21096,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Luke Shaw,BHA,3
302,19,3,12.0,False,2020-09-26 11:30:00,3,90,1,1,0,2,0,0,0,1,0,0,3,40,60.6,40.8,19.0,12.0,10.5,-274258,1344788,80386,354644,3,2,13,1.0,1.0,1.0,MUN,MID,4,Bruno Miguel Borges Fernandes,BHA,3
303,19,3,2.0,False,2020-09-26 11:30:00,3,89,0,0,0,1,0,0,0,0,0,0,0,6,1.6,3.8,28.0,3.3,9.0,-221548,929457,59278,280826,3,2,13,0.0,0.0,0.0,MUN,FWD,4,Anthony Martial,BHA,3
306,19,3,7.0,False,2020-09-26 11:30:00,3,90,1,0,0,2,0,0,0,0,0,0,0,21,36.6,14.5,39.0,9.0,9.5,-71554,380669,46907,118461,3,2,13,0.0,2.0,2.0,MUN,MID,4,Marcus Rashford,BHA,3
307,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-304,1475,32,336,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Axel Tuanzebe,BHA,3
308,19,3,1.0,False,2020-09-26 11:30:00,3,90,0,0,0,2,0,0,0,0,0,0,0,22,26.2,0.5,0.0,2.7,5.0,-16933,115282,5627,22560,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Victor Lindelöf,BHA,3
309,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-674,23212,3326,4000,3,2,13,0.0,0.0,0.0,MUN,MID,4,Scott McTominay,BHA,3
310,19,3,1.0,False,2020-09-26 11:30:00,3,8,0,0,0,1,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,5.0,-758,20150,3237,3995,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Eric Bailly,BHA,3
311,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.5,-4407,24494,1582,5989,3,2,13,0.0,0.0,0.0,MUN,MID,4,Daniel James,BHA,3
312,19,3,0.0,False,2020-09-26 11:30:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,520,9394,2251,1731,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Timothy Fosu-Mensah,BHA,3
313,19,3,1.0,False,2020-09-26 11:30:00,3,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,1.2,0.0,1.7,5.5,-123785,759590,34697,158482,3,2,13,0.0,0.0,0.0,MUN,DEF,4,Aaron Wan-Bissaka,BHA,3
315,19,3,2.0,False,2020-09-26 11:30:00,3,81,0,0,0,1,0,0,0,0,0,0,0,9,6.2,12.1,6.0,2.4,7.5,-95807,473066,61932,157739,3,2,13,0.0,0.0,0.0,MUN,MID,4,Mason Greenwood,BHA,3
320,16,3,1.0,True,2020-09-20 13:00:00,2,45,0,0,0,2,0,0,0,0,0,0,0,1,3.2,0.3,2.0,0.6,5.5,18447,56622,30119,11672,0,3,14,0.0,0.0,0.0,NEW,FWD,3,Andy Carroll,BHA,3
321,16,3,1.0,True,2020-09-20 13:00:00,2,71,0,0,0,2,0,0,0,1,0,0,0,9,7.6,12.2,12.0,3.2,5.5,-606,23268,2154,2760,0,3,14,2.0,1.0,0.0,NEW,MID,3,Jonjo Shelvey,BHA,3
322,16,3,0.0,True,2020-09-20 13:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-511,7463,570,1081,0,3,14,1.0,0.0,2.0,NEW,MID,3,Matt Ritchie,BHA,3
323,16,3,1.0,True,2020-09-20 13:00:00,2,90,0,0,0,3,0,0,0,0,0,0,0,11,9.8,0.2,0.0,1.0,5.0,487,102812,9576,9089,0,3,14,0.0,0.0,0.0,NEW,DEF,3,Federico Fernández,BHA,3
325,16,3,2.0,True,2020-09-20 13:00:00,2,90,0,0,0,3,0,0,0,0,0,4,0,16,17.8,0.0,0.0,1.8,5.0,6661,33351,11384,4723,0,3,14,0.0,0.0,0.0,NEW,GKP,3,Karl Darlow,BHA,3
328,16,3,0.0,True,2020-09-20 13:00:00,2,90,0,0,0,3,0,0,0,1,0,0,0,6,8.0,0.7,4.0,1.3,4.5,19303,265866,40930,21627,0,3,14,0.0,0.0,0.0,NEW,DEF,3,Jamaal Lascelles,BHA,3
332,16,3,1.0,True,2020-09-20 13:00:00,2,90,0,0,0,3,0,0,0,0,0,0,0,13,7.2,3.6,0.0,1.1,4.5,2307,29716,4953,2646,0,3,14,0.0,0.0,0.0,NEW,DEF,3,Javier Manquillo,BHA,3
333,16,3,0.0,True,2020-09-20 13:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,-972,5689,104,1076,0,3,14,0.0,0.0,0.0,NEW,DEF,3,Emil Krafth,BHA,3
334,16,3,0.0,True,2020-09-20 13:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-480,1519,50,530,0,3,14,0.0,0.0,0.0,NEW,DEF,3,Fabian Schär,BHA,3
336,16,3,2.0,True,2020-09-20 13:00:00,2,90,0,0,0,3,0,0,0,0,0,0,0,9,5.0,12.8,10.0,2.8,5.0,-540,6488,553,1093,0,3,14,0.0,0.0,0.0,NEW,MID,3,Isaac Hayden,BHA,3
338,16,3,1.0,True,2020-09-20 13:00:00,2,32,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,5.5,-83797,1348064,80068,163865,0,3,14,0.0,0.0,0.0,NEW,MID,3,Allan Saint-Maximin,BHA,3
339,16,3,1.0,True,2020-09-20 13:00:00,2,45,0,0,0,1,0,0,0,0,0,0,0,11,17.2,40.8,2.0,6.0,6.0,-2812,67366,8323,11135,0,3,14,0.0,0.0,0.0,NEW,MID,3,Miguel Almirón,BHA,3
340,16,3,1.0,True,2020-09-20 13:00:00,2,18,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.8,0.0,0.3,6.0,-4777,24573,1618,6395,0,3,14,0.0,0.0,0.0,NEW,FWD,3,Joelinton Cássio Apolinário de Lira,BHA,3
358,51,3,4.0,False,2020-10-26 17:30:00,6,27,0,1,0,0,0,0,0,0,0,0,0,15,4.6,6.7,4.0,1.5,5.5,-5357,58564,9417,14774,1,1,18,0.0,0.0,0.0,WBA,FWD,2,Callum Robinson,BHA,3
383,67,3,2.0,True,2020-11-01 19:15:00,7,90,0,0,0,1,0,0,0,0,0,1,0,10,10.6,0.0,0.0,1.1,5.5,870,419798,15972,15102,2,1,17,0.0,0.0,0.0,TOT,GKP,4,Hugo Lloris,BHA,3
385,67,3,2.0,True,2020-11-01 19:15:00,7,90,0,0,0,1,0,0,0,0,0,0,0,8,5.2,2.2,0.0,0.7,4.8,292,31907,2650,2358,2,1,17,0.0,0.0,0.0,TOT,MID,4,Moussa Sissoko,BHA,3
386,67,3,2.0,True,2020-11-01 19:15:00,7,90,0,0,0,1,0,0,0,0,0,0,0,12,15.4,0.3,0.0,1.6,5.4,4735,131832,8920,4185,2,1,17,0.0,0.0,0.0,TOT,DEF,4,Toby Alderweireld,BHA,3
387,67,3,2.0,True,2020-11-01 19:15:00,7,69,0,0,0,1,0,0,0,0,0,0,0,4,0.0,4.2,4.0,0.5,5.9,-631,12716,707,1338,2,1,17,0.0,1.0,0.0,TOT,MID,4,Erik Lamela,BHA,3
388,67,3,6.0,True,2020-11-01 19:15:00,7,90,1,0,0,1,0,0,0,0,0,0,0,18,35.4,3.1,28.0,6.7,10.9,252287,3137021,270201,17914,2,1,17,0.0,0.0,1.0,TOT,FWD,4,Harry Kane,BHA,3
389,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.2,-11516,183797,11603,23119,2,1,17,0.0,0.0,0.0,TOT,DEF,4,Serge Aurier,BHA,3
390,67,3,2.0,True,2020-11-01 19:15:00,7,84,0,0,0,1,0,0,0,0,0,0,0,9,3.6,12.6,5.0,2.1,9.5,373225,4291822,384869,11644,2,1,17,1.0,0.0,2.0,TOT,MID,4,Heung-Min Son,BHA,3
391,67,3,2.0,True,2020-11-01 19:15:00,7,90,0,0,0,1,0,0,0,0,0,0,0,13,19.4,0.3,0.0,2.0,4.9,4035,87808,9405,5370,2,1,17,0.0,0.0,0.0,TOT,DEF,4,Eric Dier,BHA,3
392,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.9,-8062,115265,3496,11558,2,1,17,0.0,0.0,0.0,TOT,MID,4,Lucas Rodrigues Moura da Silva,BHA,3
394,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.5,-2632,45866,910,3542,2,1,17,0.0,0.0,0.0,TOT,MID,4,Bamidele Alli,BHA,3
395,67,3,1.0,True,2020-11-01 19:15:00,7,5,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.0,0.0,0.2,4.8,3995,91329,10894,6899,2,1,17,0.0,0.0,0.0,TOT,DEF,4,Ben Davies,BHA,3
396,67,3,2.0,True,2020-11-01 19:15:00,7,90,0,0,0,1,0,0,0,0,0,0,0,13,15.0,2.9,0.0,1.8,4.9,566,61562,6265,5699,2,1,17,0.0,0.0,0.0,TOT,MID,4,Pierre-Emile Højbjerg,BHA,3
397,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,-745,9729,137,882,2,1,17,0.0,0.0,0.0,TOT,MID,4,Harry Winks,BHA,3
398,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,-2421,66996,2085,4506,2,1,17,0.0,0.0,0.0,TOT,DEF,4,Davinson Sánchez,BHA,3
400,67,3,0.0,True,2020-11-01 19:15:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.1,-1508,28520,511,2019,2,1,17,0.0,0.0,0.0,TOT,MID,4,Steven Bergwijn,BHA,3
403,67,3,1.0,True,2020-11-01 19:15:00,7,26,0,0,0,0,0,0,0,0,0,0,0,2,5.6,25.6,5.0,3.6,6.9,-858,32928,291,1149,2,1,17,2.0,2.0,0.0,TOT,MID,4,Giovani Lo Celso,BHA,3
