chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_start,player_type_id,expected_points_next_gw,expected_points_this_gw,event_points,form,player_id,player_news,news_added,player_price,player_photo,points_per_game,selected_by_percent,status,team_id,team_code,total_points,total_transfers_in,transfers_in_event,total_transfers_out,transfers_out_event,value_form,value_season,web_name,total_minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,full_name,understat_id,games_played,xG,understat_assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,team_name,team_short_name,team_strength,position_name,position_name_short
100.0,100.0,0,0,3,2.5,3.5,6,3.0,225,,2020-10-16 14:00:23.233127,5.5,106837.jpg,4.0,0.4,a,9,13,28,71671,2122,62652,1881,0.5,5.1,Praet,491,1,2,3,4,0,0,0,0,0,0,1,92,98.4,80.4,76.0,25.2,150,55,99,65,99,55,103,55,,,,Dennis Praet,1234,7,0.29332757741212845,1,0.7270690724253654,5,4,1,0.29332757741212845,1.332702012732625,1.0616345945745709,Leicester,LEI,4,Midfielder,MID
,,0,-1,3,6.2,7.2,3,6.7,228,,,6.4,166989.jpg,4.2,2.2,a,9,13,34,119805,22531,127574,10011,1.0,5.3,Tielemans,720,3,0,3,9,0,0,0,3,0,0,3,153,199.6,89.7,92.0,38.1,27,10,84,57,79,43,51,28,2.0,2.0,3.0,Youri Tielemans,5956,8,2.354456018656492,0,0.10210291668772696,9,3,1,0.8321184031665325,3.113901033997536,2.370638266205788,Leicester,LEI,4,Midfielder,MID
,,0,-4,3,-0.5,0.5,0,0.0,229,,,6.1,168580.jpg,2.0,0.9,a,9,13,8,26162,532,195524,5009,0.0,1.3,Pérez,280,0,0,1,4,0,0,0,1,0,0,0,23,33.0,36.8,103.0,17.4,293,123,180,112,66,35,174,84,,,2.0,Ayoze Pérez,770,4,0.3524164482951164,0,0.12497258186340332,5,2,0,0.3524164482951164,1.124941572546959,0.8305388242006302,Leicester,LEI,4,Midfielder,MID
100.0,75.0,0,0,3,2.5,2.6,3,3.0,231,,2020-11-06 15:30:13.799523,7.0,172780.jpg,3.1,2.2,a,9,13,22,258302,9262,238143,16748,0.4,3.1,Maddison,268,1,2,2,3,0,0,0,1,0,0,1,64,58.2,93.3,63.0,21.2,223,89,76,50,126,69,140,71,1.0,1.0,4.0,James Maddison,6818,7,0.3161083534359932,0,0.2888906449079513,7,5,1,0.3161083534359932,1.0830485410988329,0.8504886291921139,Leicester,LEI,4,Midfielder,MID
,,0,-2,3,-0.5,0.5,0,0.0,234,,,4.8,197469.jpg,1.0,0.1,a,9,13,2,2023,141,4723,284,0.0,0.4,Choudhury,13,0,0,0,1,0,0,0,0,0,0,0,8,3.2,1.6,0.0,0.5,392,173,356,171,527,209,400,175,,,,Hamza Choudhury,6418,2,0.0,0,0.0,0,0,0,0.0,0.10036919265985488,0.10036919265985488,Leicester,LEI,4,Midfielder,MID
,,0,-1,3,3.5,4.5,1,4.0,235,,,6.9,201666.jpg,4.2,3.9,a,9,13,34,473006,10466,481994,33337,0.6,4.9,Barnes,612,2,1,2,9,0,0,0,0,0,0,4,90,134.6,58.5,278.0,47.0,75,26,136,85,17,7,34,17,,,,Harvey Barnes,6681,8,1.9833371192216875,1,0.09286501072347164,19,3,2,1.9833371192216875,2.1429321616888046,0.15940069407224655,Leicester,LEI,4,Midfielder,MID
0.0,0.0,0,-2,3,0.0,0.0,0,0.0,236,Groin Injury - Expected back 19 Dec,2020-09-23 14:00:18.236626,4.8,203341.jpg,2.5,0.6,i,9,13,5,18040,96,130330,1788,0.0,1.0,Ndidi,180,0,0,1,2,0,0,0,0,0,0,0,29,47.8,1.5,0.0,4.9,247,101,359,173,529,211,337,157,,,,Wilfred Ndidi,5545,2,0.0,0,0.0,0,0,0,0.0,0.5722920000553131,0.5722920000553131,Leicester,LEI,4,Midfielder,MID
,,0,0,3,2.2,3.2,3,2.7,518,,,4.5,86881.jpg,2.6,3.0,a,9,13,21,309506,12974,168764,13107,0.6,4.7,Mendy,705,0,1,4,8,0,0,0,2,0,0,0,109,93.2,53.5,8.0,15.4,159,59,142,87,296,149,195,93,,,,Nampalys Mendy,1785,8,0.012554878368973732,1,0.1051804944872856,1,2,0,0.012554878368973732,1.0627086963504553,0.944973323494196,Leicester,LEI,4,Midfielder,MID
,,0,-1,3,2.2,3.2,0,2.7,541,,,5.9,228798.jpg,3.0,0.1,a,9,13,9,11088,1052,6158,1175,0.5,1.5,Ünder,69,0,2,0,1,0,0,0,0,0,0,0,37,43.8,35.4,10.0,8.9,254,103,185,116,285,145,276,127,,,,Cengiz Ünder,6162,3,0.0,2,1.4196698665618896,0,3,0,0.0,2.011212259531021,0.5915423631668091,Leicester,LEI,4,Midfielder,MID
100.0,100.0,-1,-3,3,0.5,1.0,0,1.0,193,,2020-09-19 16:30:18.234418,5.7,28690.jpg,1.5,0.3,a,10,2,6,16002,420,115073,1506,0.2,1.1,Hernández,153,0,0,0,5,0,0,0,0,0,0,0,16,12.4,26.6,39.0,7.9,354,155,214,128,180,96,294,136,4.0,2.0,,Pablo Hernández Domínguez,2164,4,0.7301330305635929,0,0.09289492666721344,5,1,0,0.7301330305635929,1.448520615696907,0.6582984179258347,Leeds,LEE,3,Midfielder,MID
,,0,1,3,3.2,3.7,4,3.7,198,,,5.6,72222.jpg,4.5,6.1,a,10,2,36,722208,17444,452883,31567,0.7,6.4,Klich,696,2,3,2,16,0,0,0,3,0,0,2,156,214.2,208.7,102.0,52.6,23,9,14,11,68,37,24,13,2.0,,1.0,Mateusz Klich,4381,8,0.9173274952918292,3,1.101984012871981,6,14,1,0.15615865774452686,4.387007035315038,3.443655051290989,Leeds,LEE,3,Midfielder,MID
100.0,100.0,0,0,3,3.2,3.7,2,3.7,203,,2020-09-27 12:30:11.084077,5.5,221399.jpg,4.1,1.7,a,10,2,29,267243,3009,238243,11531,0.7,5.3,Harrison,621,1,2,2,16,0,0,0,0,0,0,2,107,161.0,242.3,121.0,52.5,52,17,9,8,52,28,25,14,3.0,3.0,,Jack Harrison,8720,7,0.4122088328003883,2,2.294727921485901,8,18,1,0.4122088328003883,4.393395897001028,2.039344534277916,Leeds,LEE,3,Midfielder,MID
0.0,0.0,0,-1,3,0.0,0.0,0,0.0,204,Shoulder injury - Expected back 05 Dec,2020-10-20 16:30:15.895118,4.9,155405.jpg,2.4,1.3,i,10,2,12,154416,135,263946,9060,0.0,2.4,Phillips,450,0,1,1,9,0,0,0,2,0,0,0,85,118.4,147.8,8.0,27.4,108,39,31,24,298,151,90,50,1.0,1.0,,Kalvin Phillips,8719,5,0.0530623085796833,1,0.6810109131038189,2,10,0,0.0530623085796833,1.0232723951339722,0.8003650233149529,Leeds,LEE,3,Midfielder,MID
,,-1,1,3,1.8,2.3,-1,2.3,205,,,5.6,165808.jpg,4.1,7.8,a,10,2,33,1029993,6378,609044,90463,0.4,5.9,Costa,622,2,2,2,16,1,0,0,0,0,0,2,94,145.0,110.1,153.0,40.6,65,23,59,41,42,23,44,24,,,,Hélder Wander Sousa de Azevedo e Costa,3428,8,0.4080639481544495,2,0.4894694201648235,8,6,2,0.4080639481544495,2.607020862400532,1.9781903959810732,Leeds,LEE,3,Midfielder,MID
,,0,-1,3,0.2,0.7,1,0.7,206,,,4.9,173821.jpg,1.0,0.1,a,10,2,6,3220,174,5942,336,0.1,1.2,Roberts,215,0,0,0,6,0,0,0,0,0,0,0,21,14.6,33.3,23.0,7.1,345,149,192,121,226,119,301,140,,,,Tyler Roberts,1014,6,0.06987313367426395,0,0.5860185846686363,2,2,0,0.06987313367426395,1.1048930920660496,0.5272998418658972,Leeds,LEE,3,Midfielder,MID
,,0,-1,3,-0.2,0.3,0,0.3,209,,,4.4,215460.jpg,1.0,0.4,a,10,2,4,35824,1101,31658,2321,0.1,0.9,Poveda-Ocampo,133,0,0,0,2,0,0,0,0,0,0,0,10,16.6,18.2,49.0,8.4,339,145,255,146,160,86,286,131,,,,Ian Carlo Poveda-Ocampo,8723,4,0.5484632253646851,0,0.08645950257778168,3,1,0,0.5484632253646851,0.6632113829255104,0.02828865684568882,Leeds,LEE,3,Midfielder,MID
75.0,,0,-2,3,0.6,1.3,0,1.3,210,Muscle injury - 75% chance of playing,2020-11-07 18:00:15.183389,4.8,221610.jpg,1.7,0.0,d,10,2,5,1264,28,3092,277,0.3,1.0,Shackleton,123,0,0,1,3,0,0,0,0,0,0,0,19,13.8,20.7,10.0,4.4,350,152,246,139,281,144,342,159,,,,Jamie Shackleton,8721,3,0.0,0,0.024378212168812752,0,1,0,0.0,1.1410966701805592,1.1410966701805592,Leeds,LEE,3,Midfielder,MID
100.0,75.0,-1,-1,3,0.2,0.5,1,0.7,570,,2020-11-02 22:30:16.072346,5.4,219961.jpg,1.0,0.0,a,10,2,3,5001,351,3043,351,0.1,0.6,Raphinha,60,0,0,0,1,0,0,0,0,0,0,0,10,4.6,7.1,13.0,2.4,381,170,313,163,266,136,369,165,,4.0,,Raphael Dias Belloli,8026,3,0.1490810289978981,0,0.0,2,0,0,0.1490810289978981,0.544169008731842,0.544169008731842,Leeds,LEE,3,Midfielder,MID
100.0,100.0,0,-2,3,1.5,1.0,1,1.0,241,,2020-09-25 19:30:11.891509,5.3,15157.jpg,1.0,0.1,a,11,14,6,2826,412,10782,405,0.2,1.1,Milner,94,0,0,0,1,0,0,0,0,0,0,0,29,23.4,23.1,6.0,5.2,316,135,236,135,314,156,332,155,4.0,,1.0,James Milner,489,6,0.0,0,0.019440678879618645,0,1,0,0.0,0.5724302902817726,0.5724302902817726,Liverpool,LIV,5,Midfielder,MID
,,0,-2,3,2.5,2.0,2,2.0,243,,,5.3,41733.jpg,2.0,1.2,a,11,14,16,42458,2812,106310,4333,0.4,3.0,Wijnaldum,631,0,0,1,14,0,0,0,0,0,0,0,87,74.4,75.4,82.0,23.2,190,74,105,69,88,48,121,67,,,,Georginio Wijnaldum,771,8,1.2992370836436749,0,0.7328929267823696,9,4,0,1.2992370836436749,3.266933172941208,1.850801922380924,Liverpool,LIV,5,Midfielder,MID
75.0,100.0,0,-1,3,1.9,2.0,2,2.0,244,Muscle injury - 75% chance of playing,2020-11-15 23:30:21.267909,5.4,56979.jpg,1.8,1.2,d,11,14,11,31933,2916,149286,5350,0.4,2.0,Henderson,470,0,0,0,7,0,0,0,0,0,0,0,81,75.4,82.5,50.0,20.9,187,73,94,63,158,85,145,73,,3.0,,Jordan Henderson,605,6,0.5365525316447021,0,0.438308198004961,7,4,0,0.5365525316447021,3.7053387090563774,3.2857281118631363,Liverpool,LIV,5,Midfielder,MID
100.0,100.0,0,-1,3,2.2,1.7,1,1.7,247,,2020-10-07 10:30:13.130207,6.4,68312.jpg,2.5,0.1,a,11,14,5,1743,357,3549,280,0.3,0.8,Shaqiri,51,0,1,0,0,0,0,0,0,0,0,0,23,22.4,16.6,2.0,4.1,320,136,266,149,346,165,348,160,5.0,5.0,,Xherdan Shaqiri,888,2,0.0,1,0.38926634192466736,0,1,0,0.0,0.4364539086818695,0.04718758910894394,Liverpool,LIV,5,Midfielder,MID
100.0,100.0,0,0,3,5.5,5.0,5,5.0,251,,2020-10-02 22:00:17.931191,12.0,110979.jpg,6.6,10.9,a,11,14,46,839554,137664,1007667,37752,0.4,3.8,Mané,619,4,3,1,9,0,0,0,2,0,0,4,146,229.2,179.1,339.0,74.9,15,6,20,16,9,5,8,6,,,3.0,Sadio Mané,838,7,4.0108570605516425,1,1.311015583574772,21,14,4,4.0108570605516425,6.042217388749123,1.3595041632652285,Liverpool,LIV,5,Midfielder,MID
0.0,0.0,0,-1,3,0.0,0.0,0,0.7,253,Muscle injury - Unknown return date,2020-10-27 23:00:22.808680,5.4,116643.jpg,2.3,0.9,i,11,14,14,66063,112,128765,8158,0.1,2.6,Fabinho,482,0,1,1,12,0,0,0,1,0,0,0,85,89.8,33.5,9.0,13.4,165,61,191,120,291,147,221,103,,4.0,,Fabio Henrique Tavares,3420,6,0.04579477943480015,0,0.09710091166198254,2,2,0,0.04579477943480015,2.1527362316846848,2.0528961569070816,Liverpool,LIV,5,Midfielder,MID
0.0,,-1,3,3,0.0,6.3,9,6.3,254,Illness - Expected back 28 Nov,2020-11-13 15:30:16.171973,12.3,118748.jpg,8.4,39.3,i,11,14,67,1650712,46620,1191132,558960,0.5,5.4,Salah,719,8,1,1,16,0,0,0,0,0,0,7,220,349.8,282.7,551.0,118.3,3,2,3,3,1,1,1,1,6.0,2.0,2.0,Mohamed Salah,1250,8,5.939517870545387,0,2.035087164491415,34,21,4,2.8948425501585007,6.851419523358345,2.7559573650360107,Liverpool,LIV,5,Midfielder,MID
,,-1,-5,3,0.8,0.3,0,0.3,258,,,6.0,157882.jpg,1.0,0.1,a,11,14,4,3375,242,29742,532,0.0,0.7,Minamino,57,0,0,0,3,0,0,0,0,0,0,0,12,7.2,1.6,30.0,3.8,375,165,357,172,205,106,352,162,,,,Takumi Minamino,8239,4,0.07247137278318405,0,0.0,1,0,0,0.07247137278318405,0.09191205352544783,0.019440678879618645,Liverpool,LIV,5,Midfielder,MID
100.0,100.0,0,-3,3,0.5,0.0,0,0.0,261,,2020-10-16 13:00:23.757258,5.2,175592.jpg,1.8,0.3,a,11,14,7,14485,364,73038,873,0.0,1.3,Keita,243,0,0,1,7,0,0,0,0,0,0,0,33,17.6,25.8,92.0,13.6,338,144,219,130,78,42,218,102,,,,Naby Keita,5247,4,0.30018896609544754,0,0.05880540236830713,5,1,0,0.30018896609544754,2.0508492588996887,1.691854864358902,Liverpool,LIV,5,Midfielder,MID
,,0,-1,3,1.2,0.7,0,0.7,263,,,4.4,206915.jpg,1.3,0.5,a,11,14,4,34308,3360,38101,2785,0.2,0.9,Jones,122,0,0,0,4,0,0,0,0,0,0,0,17,14.4,26.0,11.0,5.2,346,150,218,129,270,139,331,154,,,,Curtis Jones,6665,3,0.026075469329953197,0,0.030657855793833733,1,1,0,0.026075469329953197,0.2783316019922495,0.2215982899069786,Liverpool,LIV,5,Midfielder,MID
,,1,0,3,6.8,6.3,2,6.3,468,,,6.5,194634.jpg,4.7,9.9,a,11,14,28,736384,217545,287828,31342,1.0,4.3,Jota,304,3,0,0,10,0,0,0,0,0,0,4,82,117.4,41.7,179.0,33.8,111,42,168,106,35,17,63,37,,,,Diogo Jota,6854,6,1.5685343071818352,0,0.2244535405188799,13,2,3,1.5685343071818352,2.6030554100871086,0.8773242123425007,Liverpool,LIV,5,Midfielder,MID
25.0,25.0,0,-1,3,0.1,0.0,0,0.0,531,Knock - 25% chance of playing,2020-09-28 21:00:20.374299,5.9,61558.jpg,1.5,1.2,d,11,14,3,301281,1748,285991,12656,0.0,0.5,Thiago,135,0,0,0,2,0,0,0,0,0,0,0,22,20.2,44.6,12.0,7.7,327,139,160,99,268,138,298,138,,,,Thiago Alcántara do Nascimento,229,2,0.07696604169905186,0,0.19801561906933784,3,3,0,0.07696604169905186,0.9955017864704132,0.8915295600891113,Liverpool,LIV,5,Midfielder,MID
100.0,100.0,0,-1,3,2.2,1.7,2,1.7,271,,2020-09-21 10:30:18.211907,5.4,59859.jpg,1.5,0.3,a,12,43,6,17457,1310,36787,1344,0.3,1.1,Gündogan,210,0,0,0,2,0,0,0,0,0,0,0,29,33.8,50.8,12.0,9.7,291,122,148,91,267,137,267,124,3.0,4.0,2.0,Ilkay Gündogan,314,4,0.08916252851486206,0,0.1714705005288124,2,3,0,0.08916252851486206,1.0517519414424896,0.8201722875237465,Man City,MCI,5,Midfielder,MID
100.0,100.0,0,0,3,3.8,3.3,3,3.3,272,,2020-10-12 20:30:22.007151,11.5,61366.jpg,4.5,16.5,a,12,43,27,1863224,91205,2600689,45200,0.3,2.3,De Bruyne,472,1,3,1,8,0,0,1,0,0,0,3,101,168.8,285.3,175.0,63.0,45,14,2,2,37,18,12,7,1.0,1.0,1.0,Kevin De Bruyne,447,6,2.5073466412723064,3,1.981717564165592,19,20,0,0.9850089289247991,3.4461306631565094,1.3187274783849716,Man City,MCI,5,Midfielder,MID
,,-1,-3,3,2.2,1.7,0,1.7,275,,,8.2,103025.jpg,4.4,2.4,a,12,43,22,457497,5106,456559,29922,0.2,2.7,Mahrez,430,1,1,2,7,0,0,0,0,0,0,2,74,87.0,140.1,202.0,42.9,171,65,36,28,27,12,40,22,2.0,3.0,4.0,Riyad Mahrez,750,5,0.9030987173318864,1,0.8973493315279484,15,9,1,0.9030987173318864,3.422524511814117,2.389413744211197,Man City,MCI,5,Midfielder,MID
75.0,100.0,-1,0,3,1.9,2.0,1,2.0,276,Calf injury - 75% chance of playing,2020-11-15 19:00:21.318165,11.5,103955.jpg,4.7,5.4,d,12,43,33,671634,10277,562427,73233,0.2,2.9,Sterling,621,2,1,2,9,0,0,0,1,0,0,5,84,128.8,121.7,283.0,53.4,91,32,46,34,16,6,23,12,,2.0,6.0,Raheem Sterling,618,7,1.587570421397686,1,1.705512510612607,15,8,2,1.587570421397686,5.488429486751556,3.3280713111162186,Man City,MCI,5,Midfielder,MID
100.0,100.0,0,-1,3,2.5,2.0,1,2.0,281,,2020-09-08 22:30:12.089513,7.4,165809.jpg,2.0,0.6,a,12,43,10,34301,1420,57927,3674,0.3,1.4,Bernardo Silva,301,0,0,2,1,0,0,0,0,0,0,0,43,38.8,36.4,33.0,10.9,272,114,183,114,196,102,248,114,4.0,,,Bernardo Mota Veiga de Carvalho e Silva,3635,5,0.2530641779303551,0,0.0605582520365715,3,1,0,0.2530641779303551,2.041435165330768,1.7278128024190664,Man City,MCI,5,Midfielder,MID
,,-1,0,3,2.8,2.3,0,2.3,284,,,6.5,209244.jpg,4.3,6.7,a,12,43,26,794586,9791,631486,79904,0.4,4.0,Foden,385,2,1,1,5,0,0,0,0,0,0,2,85,104.0,63.6,159.0,32.6,139,49,129,80,40,21,69,41,5.0,,,Phil Foden,6055,6,1.5610525757074356,0,0.19516379386186603,11,3,2,1.5610525757074356,2.0599120184779167,0.35251869261264795,Man City,MCI,5,Midfielder,MID
,,0,-1,3,2.8,2.3,2,2.3,286,,,5.4,220566.jpg,2.0,0.5,a,12,43,14,20872,1647,33324,2033,0.4,2.6,Rodrigo,630,0,0,2,9,0,0,0,2,0,0,0,91,89.2,89.2,28.0,20.6,166,62,86,58,213,110,147,75,,,,Rodrigo Hernandez,2496,7,0.10382279846817256,0,0.118987450376153,5,5,0,0.10382279846817256,3.9841747283935542,3.81098298728466,Man City,MCI,5,Midfielder,MID
,,0,-1,3,2.2,1.7,2,1.7,287,,,6.9,224444.jpg,2.4,1.0,a,12,43,12,47817,11387,62397,4394,0.2,1.7,Torres,239,0,1,1,4,0,0,0,0,0,0,0,15,24.0,28.2,128.0,17.9,312,131,205,125,48,27,167,81,,,,Ferran Torres,6441,5,1.4401979437097907,1,0.14410474337637424,8,2,0,1.4401979437097907,2.0885526984930043,0.5229192785918713,Man City,MCI,5,Midfielder,MID
,,0,-1,3,2.0,1.5,2,1.0,290,,,5.9,43670.jpg,2.7,0.1,a,13,1,8,6261,876,9049,723,0.2,1.4,Mata,228,0,1,0,2,0,0,0,0,0,0,0,38,41.0,88.4,42.0,17.1,268,113,87,59,175,92,178,86,2.0,4.0,5.0,Juan Mata,554,3,0.17761727795004845,1,0.19342739880084991,3,6,0,0.17761727795004845,0.8040975481271744,0.5964869614690542,Man Utd,MUN,4,Midfielder,MID
,,-1,-2,3,1.3,0.8,0,0.3,295,,,4.8,62398.jpg,1.8,0.2,a,13,1,7,10231,418,18342,1106,0.1,1.5,Matic,164,0,1,0,7,0,0,0,1,0,0,0,38,37.8,30.5,20.0,8.8,276,117,200,124,238,126,278,128,,,,Nemanja Matic,697,4,0.043925367295742035,0,0.060605206526815884,2,2,0,0.043925367295742035,0.7615935206413269,0.6706308294087648,Man Utd,MUN,4,Midfielder,MID
,,-1,-3,3,2.3,1.8,1,1.3,296,,,7.7,74208.jpg,1.6,1.2,a,13,1,11,71311,1839,135225,7066,0.2,1.4,Pogba,371,0,0,0,9,0,0,0,0,0,0,0,33,35.0,48.7,46.0,12.6,286,119,154,96,169,90,231,107,,3.0,3.0,Paul Pogba,1740,7,0.15806081146001816,0,0.049217728897929185,4,2,0,0.15806081146001816,0.9420327618718148,0.7556988224387169,Man Utd,MUN,4,Midfielder,MID
,,0,-2,3,2.7,2.2,1,1.7,299,,,5.3,101582.jpg,1.5,0.2,a,13,1,9,7208,1669,10222,937,0.3,1.7,Fred,379,0,0,2,5,0,0,0,3,0,0,0,58,48.8,51.0,11.0,11.0,243,99,146,90,274,141,246,113,4.0,5.0,,Frederico Rodrigues de Paula Santos,6817,6,0.10198329016566277,0,0.6437861435115337,4,3,0,0.10198329016566277,1.0231633260846138,0.6707451641559601,Man Utd,MUN,4,Midfielder,MID
,,1,1,3,8.3,7.8,17,7.3,302,,,10.6,141746.jpg,7.6,27.6,a,13,1,53,1779147,521917,1062581,17071,0.7,5.0,Fernandes,569,5,3,1,12,0,0,1,2,0,0,9,195,328.4,314.1,205.0,84.8,4,3,1,1,26,11,5,4,1.0,1.0,1.0,Bruno Miguel Borges Fernandes,1228,7,3.085347540676594,3,1.8204825725406408,20,20,3,0.8018410131335258,2.796474946662784,0.8554285820573568,Man Utd,MUN,4,Midfielder,MID
75.0,,0,1,3,3.0,3.5,5,3.0,306,Shoulder injury - 75% chance of playing,2020-11-07 15:00:20.911988,9.6,176297.jpg,5.0,8.1,d,13,1,35,757192,25897,553216,92931,0.3,3.6,Rashford,630,2,3,1,14,0,0,0,1,0,0,2,97,168.0,181.7,244.0,59.4,47,15,19,15,20,8,17,9,,2.0,2.0,Marcus Rashford,556,7,1.81184202991426,3,0.6618929151445627,17,13,2,1.81184202991426,2.8541505001485348,0.9137590490281582,Man Utd,MUN,4,Midfielder,MID
,,0,-1,3,3.3,2.8,2,2.3,309,,,4.9,195851.jpg,2.0,0.3,a,13,1,12,15027,2490,20851,1630,0.5,2.4,McTominay,487,0,0,1,8,0,0,0,0,0,0,0,75,85.4,104.4,56.0,24.5,175,68,63,44,144,76,111,61,,,,Scott McTominay,5560,6,0.1563635692000389,0,0.4297756981104613,5,8,0,0.1563635692000389,1.4428304433822632,1.1932663433253765,Man Utd,MUN,4,Midfielder,MID
,,0,-2,3,1.3,0.8,0,0.3,311,,,6.3,200617.jpg,1.0,0.2,a,13,1,3,7148,275,22323,869,0.0,0.5,James,177,0,0,0,2,0,0,0,1,0,0,0,18,13.2,42.4,86.0,14.2,351,153,166,105,83,45,211,99,,,,Daniel James,5595,3,0.2891728840768337,0,0.12383266352117063,6,3,0,0.2891728840768337,0.5454487949609756,0.1555918324738741,Man Utd,MUN,4,Midfielder,MID
75.0,100.0,0,-3,3,1.3,1.2,0,0.7,315,Illness - 75% chance of playing,2020-11-07 15:00:20.967409,7.2,220688.jpg,1.4,2.5,d,13,1,7,259544,793,601321,24940,0.1,1.0,Greenwood,274,0,0,0,9,0,0,0,1,0,0,0,19,16.2,35.3,71.0,12.1,342,147,186,117,114,66,237,109,5.0,,,Mason Greenwood,7490,5,0.5923305451869965,0,0.19615313410758967,8,2,0,0.5923305451869965,0.7304366528987885,0.036468572914600365,Man Utd,MUN,4,Midfielder,MID
,,-1,-3,3,1.3,0.8,0,0.3,495,,,6.7,180184.jpg,2.0,1.9,a,13,1,10,153304,1343,287550,11518,0.0,1.5,van de Beek,75,1,0,0,4,0,0,0,0,0,0,0,33,42.0,21.4,39.0,10.2,264,110,243,138,181,97,262,119,,,,Donny van de Beek,8821,5,0.28271791338920593,0,0.0460856556892395,1,1,1,0.28271791338920593,0.6322868950664997,0.3034832999110222,Man Utd,MUN,4,Midfielder,MID
0.0,0.0,0,-2,3,0.0,0.0,0,0.0,321,Groin Injury - Expected back 28 Nov,2020-10-25 17:00:20.092837,5.3,50232.jpg,1.8,0.1,i,14,4,9,6375,25,21726,981,0.0,1.7,Shelvey,431,0,0,1,8,0,0,0,2,0,0,0,53,62.8,91.9,72.0,22.7,209,82,78,52,105,60,126,68,2.0,1.0,,Jonjo Shelvey,769,5,0.43028416857123375,0,0.5004184767603874,8,6,0,0.43028416857123375,1.0380757153034208,0.6588786765933037,Newcastle,NEW,3,Midfielder,MID
0.0,0.0,0,-1,3,0.0,0.0,0,0.0,322,Shoulder injury - Unknown return date,2020-09-27 16:00:17.085028,4.9,56983.jpg,2.0,0.0,i,14,4,2,1247,30,6728,146,0.0,0.4,Ritchie,68,0,0,0,1,0,0,0,0,0,0,0,10,11.6,23.3,18.0,5.3,357,157,234,134,248,128,328,151,1.0,5.0,2.0,Matt Ritchie,461,1,0.036611583083868034,0,0.04364866390824318,1,1,0,0.036611583083868034,0.09053761512041092,0.053926028311252594,Newcastle,NEW,3,Midfielder,MID
100.0,100.0,0,-2,3,-0.2,0.3,0,0.3,336,,2020-10-17 21:30:20.472222,4.8,153127.jpg,1.5,0.1,a,14,4,9,2473,124,6117,271,0.1,1.9,Hayden,415,0,0,1,7,0,0,0,2,0,0,0,44,54.6,28.0,23.0,10.6,230,92,207,126,225,118,253,116,,,,Isaac Hayden,6062,6,0.033151800744235516,0,0.03184874262660742,2,2,0,0.033151800744235516,1.2926067635416985,1.2492747530341148,Newcastle,NEW,3,Midfielder,MID
100.0,100.0,0,-2,3,2.2,2.7,2,2.7,338,,2020-09-20 15:00:16.126673,5.3,170137.jpg,3.7,6.5,a,14,4,26,279679,12698,1261976,40836,0.5,4.9,Saint-Maximin,509,1,1,3,9,0,0,0,0,0,0,2,81,117.6,87.7,75.0,28.1,109,40,89,60,101,57,84,47,,,,Allan Saint-Maximin,101,7,0.7037661839276552,1,1.2464683093130589,6,5,1,0.7037661839276552,2.7080799825489517,0.8432246781885624,Newcastle,NEW,3,Midfielder,MID
,,0,-3,3,1.5,2.0,2,2.0,339,,,5.7,179018.jpg,2.0,0.4,a,14,4,14,17166,449,61327,1567,0.4,2.5,Almirón,390,0,1,1,7,0,0,0,1,0,0,0,58,82.8,93.9,56.0,23.3,178,69,75,49,145,77,118,65,5.0,,,Miguel Almirón,7420,7,0.2713216282427311,1,0.7059365175664425,3,7,0,0.2713216282427311,1.447653662413359,0.6655747219920158,Newcastle,NEW,3,Midfielder,MID
,,0,-2,3,0.8,1.3,1,1.3,480,,,4.8,180135.jpg,1.2,0.1,a,14,4,6,1865,111,6353,277,0.3,1.2,Sean Longstaff,194,0,0,0,4,0,0,0,1,0,0,0,17,16.2,51.9,39.0,10.5,341,146,145,89,178,95,255,117,4.0,3.0,,Sean Longstaff,7078,5,0.18653760105371475,0,0.10868450999259947,3,3,0,0.18653760105371475,0.3830184824764729,0.1964808776974678,Newcastle,NEW,3,Midfielder,MID
,,0,-1,3,1.5,2.0,2,2.0,485,,,4.9,83314.jpg,3.5,2.9,a,14,4,28,453373,7513,361952,18159,0.4,5.7,Hendrick,670,1,1,1,10,0,0,0,0,0,0,3,91,109.8,22.4,46.0,17.5,126,45,240,137,166,88,172,83,,,,Jeff Hendrick,1746,8,0.3619119096547365,1,0.7870321273803711,7,1,1,0.3619119096547365,1.914191860705614,0.8261509500443935,Newcastle,NEW,3,Midfielder,MID
100.0,100.0,0,-1,3,-0.2,0.3,1,0.3,487,,2020-09-11 17:30:09.532421,4.9,223175.jpg,1.0,0.0,a,14,4,1,289,55,2363,36,0.1,0.2,Matty Longstaff,29,0,0,0,1,0,0,0,0,0,0,0,3,1.8,1.0,0.0,0.3,401,177,368,175,546,216,405,178,,,,Matthew Longstaff,8016,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,Newcastle,NEW,3,Midfielder,MID
