player_id,fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
214,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-7471,91425,4858,12329
215,3,11,0,False,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,52110,0,0
215,13,8,0,True,2020-09-19 14:00:00,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4600,53549,2303,6903
216,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5862,0,0
216,14,4,1,True,2020-09-20 18:00:00,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,45,-1076,5573,194,1270
217,5,18,6,False,2020-09-13 13:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,1,0,21,12.2,0.0,0.0,1.2,55,0,828679,0,0
217,14,4,2,True,2020-09-20 18:00:00,4,2,2,90,0,0,0,2,0,0,0,0,0,3,0,15,31.6,0.0,0.0,3.2,55,2625,937658,51208,48583
218,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1369,0,0
218,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,668,5420,1032,364
219,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,7125,0,0
219,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1029,6808,202,1231
220,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,39204,0,0
220,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3733,44070,2648,6381
221,5,18,1,False,2020-09-13 13:00:00,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,55,0,12864,0,0
221,14,4,1,True,2020-09-20 18:00:00,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,2.0,0.2,55,-1284,13995,1006,2290
222,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,28097,0,0
222,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2372,33379,3513,5885
223,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,13251,0,0
223,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-921,15294,431,1352
224,5,18,13,False,2020-09-13 13:00:00,0,3,1,90,2,0,1,0,0,0,0,0,0,0,3,52,71.2,10.3,36.0,11.8,100,0,1036141,0,0
224,14,4,2,True,2020-09-20 18:00:00,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,6,2.6,11.2,22.0,3.6,101,226309,1582960,303351,77042
225,5,18,6,False,2020-09-13 13:00:00,0,3,1,74,0,1,1,0,0,0,0,0,0,0,0,25,27.8,16.8,33.0,7.8,55,0,4535,0,0
225,14,4,8,True,2020-09-20 18:00:00,4,2,2,82,1,0,0,2,0,0,0,0,0,0,1,29,44.0,29.1,35.0,10.8,55,8800,21300,12889,4089
226,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,8705,0,0
226,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1878,8008,357,2235
227,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,86735,0,0
227,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4290,98950,8453,12743
228,5,18,3,False,2020-09-13 13:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,17,13.8,6.2,9.0,2.9,65,0,127919,0,0
228,14,4,2,True,2020-09-20 18:00:00,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,20.8,34.7,9.0,6.5,65,-9707,133691,9988,19695
229,5,18,3,False,2020-09-13 13:00:00,0,3,1,66,0,0,1,0,0,0,0,0,0,0,0,5,0.0,2.5,24.0,2.7,65,0,215629,0,0
229,14,4,2,True,2020-09-20 18:00:00,4,2,2,61,0,0,0,1,0,0,0,0,0,0,0,4,6.8,3.3,28.0,3.8,65,-27557,198539,12465,40022
230,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12401,0,0
230,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2624,11977,673,3297
231,5,18,1,False,2020-09-13 13:00:00,0,3,1,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,70,0,81625,0,0
231,14,4,1,True,2020-09-20 18:00:00,4,2,2,28,0,0,0,1,0,0,0,0,0,0,0,3,0.0,11.2,0.0,1.1,70,4726,107645,20171,15445
232,7,3,0,False,2020-09-14 19:15:00,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,72270,0,0
232,11,11,0,True,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-13057,65868,2777,15834
233,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,41594,0,0
233,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-9602,37056,2581,12183
234,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,5293,0,0
234,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-767,5507,306,1073
235,5,18,3,False,2020-09-13 13:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,8,18.0,18.3,66.0,10.2,70,0,251556,0,0
235,14,4,13,True,2020-09-20 18:00:00,4,2,2,90,1,1,0,2,0,0,0,0,0,0,3,35,57.4,26.8,99.0,18.3,70,-25796,237923,22609,48405
236,5,18,3,False,2020-09-13 13:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,15,27.2,1.2,0.0,2.8,50,0,126755,0,0
236,14,4,2,True,2020-09-20 18:00:00,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,20.6,0.3,0.0,2.1,50,-6431,143142,12437,18868
237,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,6080,0,0
237,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2167,3896,36,2203
238,5,18,6,False,2020-09-13 13:00:00,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,29,15.6,1.4,6.0,2.3,55,0,771267,0,0
238,14,4,1,True,2020-09-20 18:00:00,4,2,2,90,0,0,0,2,0,0,0,0,0,0,0,17,32.4,20.9,36.0,8.9,55,-16165,861165,41879,58044
239,5,18,9,False,2020-09-13 13:00:00,0,3,1,90,0,1,1,0,0,0,0,1,0,0,1,32,20.0,13.0,2.0,3.5,45,0,681843,0,0
239,14,4,7,True,2020-09-20 18:00:00,4,2,2,90,1,0,0,2,0,0,0,0,0,0,0,28,41.6,19.7,31.0,9.2,46,271058,1081585,322380,51322
240,5,18,0,False,2020-09-13 13:00:00,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,27278,0,0
240,14,4,0,True,2020-09-20 18:00:00,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7407,21987,644,8051
241,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,12449,0,0
241,11,5,1,False,2020-09-20 15:30:00,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,9,3.4,6.5,4.0,1.4,55,-2488,12893,463,2951
242,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3680,0,0
242,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-842,3113,74,916
243,3,10,2,True,2020-09-12 16:30:00,4,3,1,90,0,0,0,3,0,0,0,0,0,0,0,9,15.8,23.0,35.0,7.4,55,0,120632,0,0
243,11,5,3,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,7,2.4,5.3,29.0,3.7,55,-13907,121913,7259,21166
244,3,10,2,True,2020-09-12 16:30:00,4,3,1,65,0,0,0,2,0,0,0,0,0,0,0,19,14.0,2.0,7.0,2.3,55,0,180668,0,0
244,11,5,1,False,2020-09-20 15:30:00,0,2,2,45,0,0,0,0,0,0,0,0,0,0,0,6,6.0,18.8,0.0,2.5,55,-19645,173807,8936,28581
245,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18419,0,0
245,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1474,20756,627,2101
246,3,10,1,True,2020-09-12 16:30:00,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,55,0,30541,0,0
246,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4930,31597,1049,5979
247,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,4288,0,0
247,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-1142,3332,45,1187
248,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,3207,0,0
248,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-709,2877,101,810
249,3,10,1,True,2020-09-12 16:30:00,4,3,1,90,0,0,0,3,0,0,0,1,0,0,0,10,5.8,7.2,38.0,5.1,95,0,248434,0,0
249,11,5,5,False,2020-09-20 15:30:00,0,2,2,85,0,1,1,0,0,0,0,0,0,0,0,21,23.4,35.3,48.0,10.7,94,-59165,222969,10158,69323
250,3,10,7,True,2020-09-12 16:30:00,4,3,1,90,1,0,0,3,0,0,0,0,0,0,0,19,37.6,0.8,37.0,7.5,65,0,1528505,0,0
250,11,5,7,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,1,27,9.0,1.8,4.0,1.5,65,-30121,1789483,83401,113522
251,3,10,2,True,2020-09-12 16:30:00,4,3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,13.2,45.5,75.0,13.4,120,0,807314,0,0
251,11,5,16,False,2020-09-20 15:30:00,0,2,2,90,2,0,1,0,0,0,0,0,0,0,3,48,79.6,7.0,49.0,13.6,119,-256786,585445,12313,269099
252,3,10,1,True,2020-09-12 16:30:00,4,3,1,90,0,0,0,3,0,0,0,0,0,0,0,9,3.8,0.0,0.0,0.4,60,0,721549,0,0
252,11,5,14,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,1,0,0,0,3,2,41,47.2,0.0,0.0,4.7,60,-92351,733175,10612,102963
253,3,10,4,True,2020-09-12 16:30:00,4,3,1,32,0,1,0,1,0,0,0,0,0,0,0,13,4.2,1.0,2.0,0.7,55,0,76886,0,0
253,11,5,3,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,21,21.4,1.1,0.0,2.3,55,-5274,97248,11366,16640
254,3,10,20,True,2020-09-12 16:30:00,4,3,1,90,3,0,0,3,0,0,0,0,0,0,3,69,117.2,50.1,161.0,32.8,120,0,1883241,0,0
254,11,5,3,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,14,15.4,61.5,51.0,12.8,120,156301,2378499,311338,155037
255,3,10,4,True,2020-09-12 16:30:00,4,3,1,90,0,1,0,3,0,0,0,0,0,0,0,20,23.4,19.6,4.0,4.7,70,0,766431,0,0
255,11,5,6,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,26,10.6,14.3,26.0,5.1,70,-47931,807793,52291,100222
256,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,71975,0,0
256,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-11541,73570,4807,16348
257,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,6549,0,0
257,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1817,5320,91,1908
258,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,30923,0,0
258,11,5,1,False,2020-09-20 15:30:00,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,64,-11983,21317,727,12710
259,3,10,1,True,2020-09-12 16:30:00,4,3,1,88,0,0,0,3,0,0,0,0,0,0,0,10,7.8,30.4,0.0,3.8,75,0,3227802,0,0
259,11,5,7,False,2020-09-20 15:30:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,1,27,9.6,33.8,11.0,5.4,75,-331983,3097107,39515,371498
260,3,10,1,True,2020-09-12 16:30:00,4,3,1,90,0,0,0,3,0,0,0,0,0,0,0,13,19.2,1.0,0.0,2.0,55,0,292725,0,0
260,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-44329,279462,13153,57482
261,3,10,1,True,2020-09-12 16:30:00,4,3,1,57,0,0,0,2,0,0,0,0,0,0,0,2,6.6,4.6,24.0,3.5,55,0,66891,0,0
261,11,5,3,False,2020-09-20 15:30:00,0,2,2,63,0,0,1,0,0,0,0,0,0,0,0,14,7.8,3.8,2.0,1.4,55,-13741,58956,3538,17279
262,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,339175,0,0
262,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,22080,401081,85310,63230
263,3,10,1,True,2020-09-12 16:30:00,4,3,1,24,0,0,0,1,0,0,0,0,0,0,0,2,2.4,13.3,2.0,1.8,45,0,32021,0,0
263,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1261,39108,7758,6497
264,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,270752,0,0
264,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-18517,275280,15083,33600
265,3,10,0,True,2020-09-12 16:30:00,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10271,0,0
265,11,5,0,False,2020-09-20 15:30:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-908,10754,716,1624
266,18,20,2,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,11,15.4,4.8,4.0,2.4,55,1626,81124,7521,5895
267,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-292,2235,106,398
268,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,105,-37798,235327,45002,82800
269,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-828,49848,3032,3860
270,18,20,2,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,12,23.8,6.3,12.0,4.2,60,5851,356412,32197,26346
271,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,2066,38249,7304,5238
272,18,20,13,False,2020-09-21 19:15:00,1,3,2,90,1,1,0,1,0,0,0,0,0,0,3,42,85.2,71.6,64.0,22.1,115,344561,2063222,447375,102814
273,18,20,2,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,14,20.2,0.3,0.0,2.1,50,-502,28676,2022,2524
274,18,20,1,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,1,0,0,0,11,14.6,3.9,8.0,2.7,60,-5287,121294,4856,10143
275,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,19355,151442,43778,24423
276,18,20,5,False,2020-09-21 19:15:00,1,3,2,81,0,1,0,1,0,0,0,0,0,0,0,17,22.2,14.7,29.0,6.6,115,70648,322864,106804,36156
277,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-392,64092,6014,6406
278,18,20,2,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,11,5.0,0.0,0.0,0.5,60,9469,354253,29834,20365
279,18,20,2,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,0,0,0,0,12,7.4,0.4,0.0,0.8,55,4175,474483,43491,39316
280,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-27389,302527,24063,51452
281,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,-10501,43760,1947,12448
282,18,20,6,False,2020-09-21 19:15:00,1,3,2,90,1,0,0,1,0,0,0,1,0,0,1,28,47.0,13.8,45.0,10.6,95,29514,153900,45431,15917
283,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1277,30075,1417,2694
284,18,20,9,False,2020-09-21 19:15:00,1,3,2,90,1,0,0,1,0,0,0,0,0,0,2,37,46.4,18.8,23.0,8.8,65,20071,279640,59741,39670
285,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-145,6803,709,854
286,18,20,1,False,2020-09-21 19:15:00,1,3,2,90,0,0,0,1,0,0,0,1,0,0,0,8,12.0,16.2,1.0,2.9,55,-1071,37251,3748,4819
287,18,20,1,False,2020-09-21 19:15:00,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,70,-2600,79393,8008,10608
288,18,20,0,False,2020-09-21 19:15:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-783,19182,1500,2283
289,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1606,11035,144,1750
290,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-391,8726,641,1032
291,15,6,1,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,2,0,12,16.6,0.0,0.0,1.7,55,8554,296170,24934,16380
292,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-573,14080,1048,1621
293,15,6,1,True,2020-09-19 16:30:00,1,3,2,9,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.2,65,-1023,21375,2047,3070
294,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-354,4997,211,565
295,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-198,18715,2081,2279
296,15,6,2,True,2020-09-19 16:30:00,1,3,2,66,0,0,0,1,0,0,0,0,0,0,0,7,15.6,6.8,16.0,3.8,80,15876,141119,31510,15634
297,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-691,5746,266,957
298,15,6,0,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,1,0,0,0,14,14.8,4.6,4.0,2.3,55,11004,276468,28710,17706
299,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-623,11306,935,1558
300,15,6,1,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,15,12.8,7.8,2.0,2.3,50,20945,111268,36929,15984
301,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-392,15558,1594,1986
302,15,6,2,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,13,25.6,78.4,25.0,12.9,105,451998,1623046,525858,73860
303,15,6,2,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,4,1.2,6.0,28.0,3.5,90,340570,1156211,419865,79295
304,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-386,5704,331,717
305,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-18567,182213,3240,21807
306,15,6,2,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,8.2,31.3,10.0,5.0,95,111651,445991,160201,48550
307,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-627,1726,51,678
308,15,6,1,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,11,18.6,2.8,4.0,2.5,50,834,128704,12555,11721
309,15,6,2,True,2020-09-19 16:30:00,1,3,2,90,0,0,0,3,0,0,0,0,0,0,0,21,26.0,37.0,28.0,9.1,50,-813,21842,1846,2659
310,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-432,18413,1385,1817
311,15,6,1,True,2020-09-19 16:30:00,1,3,2,45,0,0,0,1,0,0,0,0,0,0,0,4,1.8,5.3,22.0,2.9,65,-652,26990,2827,3479
312,15,6,0,True,2020-09-19 16:30:00,1,3,2,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,45,-344,7589,400,744
313,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,59156,865810,118395,59239
314,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-378,4034,142,520
315,15,6,1,True,2020-09-19 16:30:00,1,3,2,45,0,0,0,2,0,0,0,0,0,0,0,-2,0.0,3.7,26.0,2.8,75,60421,558286,132089,71668
316,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-142,1153,115,257
317,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-221,6233,627,848
318,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4225,112113,7969,12194
319,15,6,0,True,2020-09-19 16:30:00,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-759,45749,4039,4798
320,6,19,2,False,2020-09-12 19:00:00,0,2,1,87,0,0,1,0,0,0,0,0,0,0,0,3,7.0,14.0,48.0,6.9,55,0,21822,0,0
320,16,3,1,True,2020-09-20 13:00:00,0,3,2,45,0,0,0,2,0,0,0,0,0,0,0,1,3.2,0.3,2.0,0.6,55,18447,56622,30119,11672
321,6,19,3,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,12,14.4,44.6,22.0,8.1,55,0,20721,0,0
321,16,3,1,True,2020-09-20 13:00:00,0,3,2,71,0,0,0,2,0,0,0,1,0,0,0,9,7.6,12.2,12.0,3.2,55,-606,23268,2154,2760
322,6,19,0,False,2020-09-12 19:00:00,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7154,0,0
322,16,3,0,True,2020-09-20 13:00:00,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-511,7463,570,1081
323,6,19,6,False,2020-09-12 19:00:00,0,2,1,90,0,0,1,0,0,0,0,0,0,0,0,27,26.0,0.1,2.0,2.8,50,0,88657,0,0
