fixture_id,opponent_team_id,total_points,was_home,kickoff_time,team_h_score,team_a_score,gameweek_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,player_price,transfers_balance,selected,transfers_in,transfers_out,team_id,opponent_strength,opponent_team_name,player_id,web_name,position_id,player_price
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1411,361256,3471,4882,20,4,WOL,331,Alderweireld,2,5.3
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-35,6065,149,184,5,3,BUR,253,Yedlin,2,4.4
272,3,1,False,2020-02-29 15:00:00,2,2,28,63,0,0,0,2,0,0,0,0,0,0,0,16,17.2,3.2,2.0,2.2,43,-7972,134904,1015,8987,3,2,BOU,529,Tomori,2,4.2
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,71,23677,343,272,19,2,WHU,437,Adams,4,5.3
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,12,4,MUN,629,Virgínia,1,4.0
277,14,2,False,2020-02-28 20:00:00,1,0,28,90,0,0,0,1,0,0,0,0,0,0,0,13,13.4,1.4,6.0,2.1,50,52434,1223552,73975,21541,14,2,NOR,164,Söyüncü,2,4.9
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-612,53133,225,837,16,3,SOU,391,Lanzini,3,6.1
277,14,0,False,2020-02-28 20:00:00,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,510,26411,919,409,14,2,NOR,163,Fuchs,2,4.2
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-11,23196,54,65,8,3,EVE,232,Lukaku,4,8.5
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1527,120364,583,2110,20,4,WOL,330,Vertonghen,2,5.2
273,4,0,False,2020-02-29 12:30:00,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,17,215,28,11,4,2,BHA,588,Kirby,3,4.5
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,68,2340,100,32,19,2,WHU,316,Gallagher,4,4.5
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-4305,159683,5026,9331,6,4,CHE,505,Harry Wilson,3,5.7
272,6,2,True,2020-02-29 15:00:00,2,2,28,90,0,0,0,2,0,0,0,0,0,0,0,12,20.0,13.3,23.0,5.6,50,1788,16599,2938,1150,6,4,CHE,476,Billing,3,4.9
276,5,3,True,2020-02-29 15:00:00,0,0,28,90,0,0,1,0,0,0,0,0,0,0,0,8,19.8,53.1,63.0,13.6,58,-260,56476,4117,4377,5,3,BUR,266,Almirón,3,5.8
272,3,5,False,2020-02-29 15:00:00,2,2,28,71,0,1,0,2,0,0,0,0,0,0,0,10,0.0,3.7,21.0,2.0,65,29352,116686,31285,1933,3,2,BOU,110,Giroud,4,6.7
272,6,2,True,2020-02-29 15:00:00,2,2,28,80,0,0,0,1,0,0,0,0,0,0,0,14,16.0,16.7,0.0,3.3,50,-45,3124,93,138,6,4,CHE,79,Lewis Cook,3,5.0
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,3,13493,157,154,12,4,MUN,205,Delph,2,5.3
276,13,0,False,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-13,356,21,34,13,3,NEW,620,Brownhill,3,4.8
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,534,17,19,17,4,TOT,566,Otasowie,3,4.5
274,12,1,True,2020-03-01 14:00:00,1,1,28,62,0,0,0,1,0,0,0,1,0,0,0,4,17.6,1.8,8.0,2.7,52,-9983,89375,1098,11081,12,4,MUN,511,Sidibé,2,5.0
274,8,3,False,2020-03-01 14:00:00,1,1,28,90,0,0,0,1,0,0,0,0,0,4,0,12,28.0,0.0,0.0,2.8,54,1635,846963,8354,6719,8,3,EVE,235,de Gea,1,5.3
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-518,13172,220,738,5,3,BUR,540,Matthew Longstaff,3,4.5
279,18,1,False,2020-02-29 17:30:00,3,0,28,11,0,0,0,0,0,0,0,0,0,0,0,4,1.4,1.4,0.0,0.3,62,-632,3915,116,748,18,3,WAT,590,Minamino,3,5.8
274,8,2,False,2020-03-01 14:00:00,1,1,28,71,0,0,0,1,0,0,0,0,0,0,0,6,1.2,13.3,6.0,2.1,43,17764,870817,47106,29342,8,3,EVE,234,Greenwood,4,4.8
280,19,2,False,2020-02-29 15:00:00,3,1,28,90,0,0,0,3,0,0,0,0,0,0,0,12,7.2,3.0,19.0,2.9,52,15534,34250,17212,1678,19,2,WHU,323,Armstrong,3,5.2
273,7,2,True,2020-02-29 12:30:00,0,1,28,90,0,0,0,1,0,0,0,0,0,0,0,17,31.4,20.8,6.0,5.8,44,6075,56383,7824,1749,7,3,CRY,493,Webster,2,4.4
273,4,3,False,2020-02-29 12:30:00,0,1,28,90,0,0,1,0,0,0,0,0,0,0,0,11,24.6,15.4,0.0,4.0,52,-178,44570,799,977,4,2,BHA,138,McArthur,3,5.2
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-26,5411,10,36,6,4,CHE,60,Daniels,2,4.2
279,18,0,False,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-13,2164,7,20,18,3,WAT,531,Kelleher,1,4.4
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,21,1795,27,6,19,2,WHU,322,Elyounoussi,3,5.2
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-10191,47407,81,10272,19,2,WHU,320,Redmond,3,6.2
280,16,1,True,2020-02-29 15:00:00,3,1,28,12,0,0,0,0,0,0,0,0,0,0,0,5,3.6,1.0,0.0,0.5,52,56960,164957,64383,7423,16,3,SOU,393,Snodgrass,3,5.0
278,17,2,False,2020-03-01 14:00:00,2,3,28,90,0,0,0,2,0,0,0,0,0,3,0,15,26.2,0.0,0.0,2.6,51,15281,688834,24914,9633,17,4,TOT,411,Patrício,1,5.3
279,10,6,True,2020-02-29 17:30:00,3,0,28,90,0,0,1,0,0,0,0,0,0,1,0,23,10.2,0.0,0.0,1.0,49,-18961,311848,1502,20463,10,5,LIV,366,Foster,1,4.9
272,3,0,False,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-270,54366,252,522,3,2,BOU,107,Emerson,2,5.4
272,3,0,False,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,0,2417,16,16,3,2,BOU,462,Kenedy,3,5.2
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,388,8,22,6,4,CHE,565,Kilkenny,3,4.5
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-82,8168,29,111,10,5,LIV,367,Dahlberg,1,4.2
280,19,5,False,2020-02-29 15:00:00,3,1,28,90,0,1,0,3,0,0,0,0,0,0,0,30,39.6,34.1,8.0,8.2,57,4642,121204,11655,7013,19,2,WHU,321,Ward-Prowse,3,5.7
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1502,26471,56,1558,16,3,SOU,382,Balbuena,2,4.3
277,14,2,False,2020-02-28 20:00:00,1,0,28,90,0,0,0,1,0,0,0,0,0,0,0,9,15.6,30.0,16.0,6.2,56,33366,709219,46867,13501,14,2,NOR,161,Chilwell,2,5.4
274,8,1,False,2020-03-01 14:00:00,1,1,28,90,0,0,0,1,0,0,0,1,0,0,0,13,32.8,1.3,0.0,3.4,52,44441,813828,52222,7781,8,3,EVE,160,Maguire,2,5.3
277,14,2,False,2020-02-28 20:00:00,1,0,28,90,0,0,0,1,0,0,0,0,0,0,0,11,14.6,0.4,17.0,3.2,52,32579,486061,42293,9714,14,2,NOR,162,Evans,2,5.3
273,7,2,True,2020-02-29 12:30:00,0,1,28,90,0,0,0,1,0,0,0,0,0,0,0,16,28.6,21.8,4.0,5.4,45,416,14047,642,226,7,3,CRY,475,Burn,2,4.5
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,22,66253,381,359,12,4,MUN,17,Iwobi,3,5.6
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-165,21426,299,464,19,2,WHU,327,Slattery,3,4.4
276,5,1,True,2020-02-29 15:00:00,0,0,28,90,0,0,1,0,0,0,0,1,0,0,0,0,6.4,14.9,47.0,6.8,50,132,3034,208,76,5,3,BUR,554,Gayle,4,5.0
272,3,1,False,2020-02-29 15:00:00,2,2,28,90,0,0,0,2,0,0,0,0,0,0,0,19,31.0,42.3,24.0,9.7,58,10620,467609,20293,9673,3,2,BOU,105,Azpilicueta,2,6.1
276,5,6,True,2020-02-29 15:00:00,0,0,28,90,0,0,1,0,0,0,0,0,0,0,0,20,6.4,0.2,2.0,0.9,43,14090,324834,20086,5996,5,3,BUR,258,Lascelles,2,4.2
272,6,1,True,2020-02-29 15:00:00,2,2,28,90,0,0,0,2,0,0,0,1,0,0,0,1,11.2,2.4,42.0,5.6,74,-6845,357440,5788,12633,6,4,CHE,67,Callum Wilson,4,7.4
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-805,4981,123,928,5,3,BUR,257,Lejeune,2,4.3
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,0,2354,59,59,19,2,WHU,532,Danso,2,4.2
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4176,122384,2513,6689,16,3,SOU,553,Martin,1,3.9
272,3,0,False,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-25,11597,11,36,3,2,BOU,109,Zappacosta,2,4.2
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,98,2118,160,62,19,2,WHU,326,Johnson,3,4.4
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-790,55883,11,801,16,3,SOU,392,Yarmolenko,3,5.2
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-2,11015,113,115,6,4,CHE,78,Ibe,3,4.6
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89,-20373,724100,301,20674,8,3,EVE,233,Rashford,4,8.9
280,19,2,False,2020-02-29 15:00:00,3,1,28,90,0,0,0,3,0,0,0,0,0,0,0,17,22.4,22.8,38.0,8.3,48,1195,34761,2693,1498,19,2,WHU,325,Højbjerg,3,4.8
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-68,13878,8,76,16,3,SOU,394,Wilshere,3,4.6
277,14,2,False,2020-02-28 20:00:00,1,0,28,90,0,0,0,1,0,0,0,0,0,0,0,9,17.0,18.7,6.0,4.2,63,65008,1088024,84452,19444,14,2,NOR,159,Pereira,2,6.2
280,19,2,False,2020-02-29 15:00:00,3,1,28,90,0,0,0,3,0,0,0,0,0,4,0,13,26.2,0.0,0.0,2.6,44,34362,333906,38587,4225,19,2,WHU,318,McCarthy,1,4.5
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,3,1013,99,96,10,5,LIV,592,João Pedro,4,4.8
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-159,17458,216,375,8,3,EVE,250,Garner,3,4.3
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-67,7445,6,73,8,3,EVE,481,Tuanzebe,2,4.4
273,4,0,False,2020-02-29 12:30:00,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-27,5057,7,34,4,2,BHA,125,Sakho,2,5.0
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,140,3837,317,177,17,4,TOT,559,Ashley-Seal,4,4.5
277,9,0,True,2020-02-28 20:00:00,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-15,3429,10,25,9,3,LEI,435,Roberts,3,5.0
272,3,0,False,2020-02-29 15:00:00,2,2,28,90,0,0,0,2,0,0,0,1,0,0,0,18,23.0,12.3,12.0,4.7,49,1249,44277,1593,344,3,2,BOU,108,Christensen,2,4.8
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-899,107210,1346,2245,19,2,WHU,319,Gunn,1,4.2
279,18,0,False,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-3,1859,6,9,18,3,WAT,530,Lonergan,1,4.2
280,19,0,False,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,18,3760,63,45,19,2,WHU,324,Lemina,3,4.6
272,3,1,False,2020-02-29 15:00:00,2,2,28,26,0,0,0,0,0,0,0,0,0,0,0,3,1.8,8.8,0.0,1.1,70,-13959,301677,17993,31952,3,2,BOU,113,Willian,3,7.3
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,1,460,5,4,12,4,MUN,155,Lookman,3,5.0
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-140,34516,64,204,17,4,TOT,487,Cutrone,4,5.4
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9,548,22,31,12,4,MUN,557,Baningime,3,4.4
274,8,2,False,2020-03-01 14:00:00,1,1,28,90,0,0,0,1,0,0,0,0,0,0,0,9,11.0,15.9,0.0,2.7,53,26366,1089317,37357,10991,8,3,EVE,122,Wan-Bissaka,2,5.5
278,20,1,True,2020-03-01 14:00:00,2,3,28,8,0,0,0,0,0,0,0,0,0,0,0,5,7.8,15.3,0.0,2.3,48,-205,2176,202,407,20,4,WOL,605,Fernandes,3,4.6
273,4,1,False,2020-02-29 12:30:00,0,1,28,3,0,0,0,0,0,0,0,0,0,0,0,6,4.4,10.5,2.0,1.7,57,-314,11391,288,602,4,2,BHA,146,Tosun,4,5.7
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-4,9083,11,15,8,3,EVE,223,Smalling,2,5.2
276,13,2,False,2020-02-29 15:00:00,0,0,28,90,0,0,1,0,0,0,0,0,0,0,0,0,12.8,2.0,46.0,6.1,57,3353,29705,5392,2039,13,3,NEW,451,Rodriguez,4,5.7
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1208,92392,29,1237,20,4,WOL,349,Sissoko,3,4.8
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-263,18774,8,271,12,4,MUN,479,Lössl,1,4.2
274,12,0,True,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,4450,174730,8350,3900,12,4,MUN,142,Mina,2,5.3
274,12,7,True,2020-03-01 14:00:00,1,1,28,90,1,0,0,1,0,0,0,1,0,0,2,25,42.6,3.8,64.0,11.0,63,121892,1075097,156503,34611,12,4,MUN,147,Calvert-Lewin,4,6.1
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-182,45159,1854,2036,10,5,LIV,359,Janmaat,2,4.0
274,8,1,False,2020-03-01 14:00:00,1,1,28,90,0,0,0,1,0,0,0,1,0,0,0,17,21.4,35.8,10.0,6.7,54,3079,50523,4150,1071,8,3,EVE,226,Shaw,2,5.4
278,17,2,False,2020-03-01 14:00:00,2,3,28,90,0,0,0,2,0,0,0,0,0,0,0,12,9.4,21.8,0.0,3.1,52,1645,333516,6187,4542,17,4,TOT,414,Neves,3,5.2
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-7,7411,65,72,20,4,WOL,348,Wanyama,3,4.7
272,3,1,False,2020-02-29 15:00:00,2,2,28,63,0,0,0,2,0,0,0,1,0,0,0,9,12.4,21.9,0.0,3.4,49,10795,343482,25274,14479,3,2,BOU,118,Jorginho,3,4.9
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-44,3311,17,61,6,4,CHE,64,Kelly,2,4.4
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,2536,51821,3658,1122,17,4,TOT,413,Norris,1,3.9
278,20,7,True,2020-03-01 14:00:00,2,3,28,90,1,0,0,3,0,0,0,0,0,0,0,22,35.6,13.4,25.0,7.4,75,-3380,148262,22987,26367,20,4,WOL,615,Bergwijn,3,6.9
272,3,1,False,2020-02-29 15:00:00,2,2,28,26,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.1,10.0,1.2,56,6573,99604,7578,1005,3,2,BOU,117,Barkley,3,5.6
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-285,23788,579,864,10,5,LIV,360,Navarro,2,3.9
277,14,0,False,2020-02-28 20:00:00,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-235,20615,132,367,14,2,NOR,480,King,3,4.2
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-241,12628,6,247,5,3,BUR,255,Dummett,2,4.3
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,13093,187571,19243,6150,16,3,SOU,384,Johnson,2,4.0
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,1269,85070,1987,718,20,4,WOL,346,Lamela,3,5.7
279,10,1,True,2020-02-29 17:30:00,3,0,28,8,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,0.0,0.4,47,-32,264,11,43,10,5,LIV,604,Pussetto,3,4.6
274,12,3,True,2020-03-01 14:00:00,1,1,28,90,0,0,0,1,0,0,0,0,0,4,0,13,22.4,0.0,0.0,2.2,53,-7715,488598,1191,8906,12,4,MUN,148,Pickford,1,5.2
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,72,1337,99,27,17,4,TOT,418,Costa,3,4.8
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-30,943,44,74,17,4,TOT,607,Giles,2,3.9
278,20,1,True,2020-03-01 14:00:00,2,3,28,90,0,0,0,3,0,0,0,1,0,0,0,12,10.2,5.7,26.0,4.2,52,95,19357,422,327,20,4,WOL,347,Winks,3,5.2
279,10,19,True,2020-02-29 17:30:00,3,0,28,81,2,1,1,0,0,0,0,0,0,0,3,54,82.8,12.8,72.0,16.8,62,-1775,28705,774,2549,10,5,LIV,525,Sarr,3,5.9
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-257,64431,873,1130,16,3,SOU,387,Xande Silva,4,4.3
278,20,2,True,2020-03-01 14:00:00,2,3,28,90,0,0,0,3,0,0,0,0,0,0,0,7,10.0,3.8,43.0,5.7,71,15208,396902,32093,16885,20,4,WOL,345,Lucas Moura,3,7.0
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-228,5225,6,234,20,4,WOL,524,Sessegnon,3,5.4
272,6,5,True,2020-02-29 15:00:00,2,2,28,90,0,1,0,2,0,0,0,0,0,0,0,18,29.0,30.4,0.0,5.9,68,-1794,196559,885,2679,6,4,CHE,75,Fraser,3,6.8
279,10,6,True,2020-02-29 17:30:00,3,0,28,90,0,0,1,0,0,0,0,0,0,0,0,22,10.8,1.6,0.0,1.2,42,-1830,27593,29,1859,10,5,LIV,357,Kiko Femenía,2,4.2
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1885,24175,208,2093,10,5,LIV,356,Mariappa,2,4.1
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-212,8193,9,221,5,3,BUR,267,Atsu,3,5.3
274,8,0,False,2020-03-01 14:00:00,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-125,22317,17,142,8,3,EVE,224,Young,2,5.4
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-46476,755421,3324,49800,6,4,CHE,65,Rico,2,4.2
272,3,0,False,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,138,1394,189,51,3,2,BOU,121,Ampadu,3,4.3
279,10,7,True,2020-02-29 17:30:00,3,0,28,90,0,0,1,0,0,0,0,0,0,0,1,29,20.8,25.2,2.0,4.8,43,-1005,17615,324,1329,10,5,LIV,355,Masina,2,4.3
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-9,5270,20,29,16,3,SOU,385,Arnautovic,4,7.0
272,6,0,True,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-140,12050,77,217,6,4,CHE,74,Travers,1,4.2
274,12,1,True,2020-03-01 14:00:00,1,1,28,27,0,0,0,0,0,0,0,0,0,0,0,4,8.6,4.3,0.0,1.3,53,-302,82277,219,521,12,4,MUN,144,Coleman,2,5.3
273,4,0,False,2020-02-29 12:30:00,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,160,247,197,37,4,2,BHA,608,McGregor,3,4.5
278,20,1,True,2020-03-01 14:00:00,2,3,28,14,0,0,0,0,0,0,0,0,0,0,0,4,3.4,1.6,0.0,0.5,58,-118,168645,657,775,20,4,WOL,442,Ndombele,3,5.8
279,18,0,False,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-499,32953,791,1290,18,3,WAT,464,Brewster,4,4.2
279,10,7,True,2020-02-29 17:30:00,3,0,28,90,0,0,1,0,0,0,0,0,0,0,1,29,33.0,10.0,0.0,4.3,43,-1543,31200,417,1960,10,5,LIV,354,Kabasele,2,4.3
276,5,8,True,2020-02-29 15:00:00,0,0,28,90,0,0,1,0,0,0,0,0,0,0,2,28,21.0,0.1,0.0,2.1,45,39344,208521,46878,7534,5,3,BUR,254,Fernández,2,4.6
278,20,1,True,2020-03-01 14:00:00,2,3,28,90,0,0,0,3,0,0,0,1,0,0,0,10,16.6,30.2,22.0,6.9,73,788,27575,1975,1187,20,4,WOL,523,Lo Celso,3,7.3
276,5,0,True,2020-02-29 15:00:00,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,128,1923,269,141,5,3,BUR,610,Gibson,2,4.0
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-52,25797,10,62,16,3,SOU,386,Chicharito,4,6.0
272,3,0,False,2020-02-29 15:00:00,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12042,278421,237,12279,3,2,BOU,119,Kanté,3,5.0
278,17,0,False,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,52,627,100,48,17,4,TOT,609,Jordao,3,4.5
278,20,0,True,2020-03-01 14:00:00,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,8,1100,37,29,20,4,WOL,351,Amos,3,4.4
280,16,0,True,2020-02-29 15:00:00,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-928,7495,146,1074,16,3,SOU,606,Randolph,1,3.9
279,10,0,True,2020-02-29 17:30:00,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-43,14698,85,128,10,5,LIV,513,Gomes,1,4.3
